design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
simple,v3,7,2000,Beaver,0.0194,0.0194,0.0,0.2897,0.1182
strat,v3,7,2000,Stable,0.0363,0.0576,0.0,0.5138,0.154
strat,v3,7,2000,Harvest,0.0466,0.0175,0.0,0.4089,-0.1294
strat,v3,7,2000,Development,0.0183,0.1264,0.0,0.2413,-0.0661
strat,v3,7,2000,Insect/Disease,0.0159,0.039,0.0,0.2776,-0.0617
strat,v3,7,2000,Beaver,0.0194,0.1469,0.0,0.3256,0.1033
simple,v3,7,5000,Stable,0.0363,0.0366,0.0,0.3672,-0.1674
simple,v3,7,5000,Harvest,0.0466,0.0465,0.0,0.1313,0.0054
simple,v3,7,5000,Development,0.0183,0.0166,0.0,0.0916,0.0131
simple,v3,7,5000,Insect/Disease,0.0159,0.0172,0.0,0.1693,0.0321
simple,v3,7,5000,Beaver,0.0194,0.0209,0.0,0.2879,0.1168
strat,v3,7,5000,Stable,0.0363,0.0698,0.0,0.5174,0.1306
strat,v3,7,5000,Harvest,0.0466,-0.0057,0.0,0.4501,-0.1573
strat,v3,7,5000,Development,0.0183,0.114,0.0,0.1764,-0.0286
strat,v3,7,5000,Insect/Disease,0.0159,0.0327,0.0,0.3015,-0.0783
strat,v3,7,5000,Beaver,0.0194,0.0948,0.0,0.3339,0.1336
simple,v3,9,20,Stable,0.0367,0.0695,0.2,0.3626,-0.1803
simple,v3,9,20,Harvest,0.047,0.0814,0.61,0.0987,0.0062
simple,v3,9,20,Development,0.0189,0.2025,0.96,0.0633,0.0166
simple,v3,9,20,Insect/Disease,0.0158,0.0479,0.71,0.1487,0.0408
simple,v3,9,20,Beaver,0.0206,-0.0906,0.95,0.2673,0.1167
strat,v3,9,20,Stable,0.0367,0.1252,0.0,0.4678,0.1362
strat,v3,9,20,Harvest,0.047,0.1386,0.12,0.3561,-0.1049
strat,v3,9,20,Development,0.0189,0.2584,0.18,0.2249,-0.0692
strat,v3,9,20,Insect/Disease,0.0158,0.0823,0.09,0.2499,-0.0371
strat,v3,9,20,Beaver,0.0206,0.1903,0.0,0.2951,0.075
simple,v3,9,50,Stable,0.0367,0.032,0.0,0.3569,-0.1709
simple,v3,9,50,Harvest,0.047,0.0822,0.13,0.1091,0.0063
simple,v3,9,50,Development,0.0189,0.0931,0.66,0.0714,0.0137
simple,v3,9,50,Insect/Disease,0.0158,0.0458,0.23,0.1461,0.032
simple,v3,9,50,Beaver,0.0206,0.0011,0.77,0.2781,0.1189
strat,v3,9,50,Stable,0.0367,0.0433,0.0,0.4907,0.1276
strat,v3,9,50,Harvest,0.047,0.0461,0.01,0.3671,-0.1064
strat,v3,9,50,Development,0.0189,0.1286,0.02,0.2392,-0.0644
strat,v3,9,50,Insect/Disease,0.0158,0.0639,0.0,0.2401,-0.0377
strat,v3,9,50,Beaver,0.0206,0.1565,0.0,0.3183,0.081
simple,v3,9,100,Stable,0.0367,0.0555,0.0,0.3538,-0.1679
simple,v3,9,100,Harvest,0.047,0.0201,0.01,0.1106,0.0073
simple,v3,9,100,Development,0.0189,0.0597,0.46,0.0798,0.0132
simple,v3,9,100,Insect/Disease,0.0158,0.0555,0.06,0.1616,0.0332
simple,v3,9,100,Beaver,0.0206,0.0488,0.5,0.2748,0.1141
strat,v3,9,100,Stable,0.0367,0.0578,0.0,0.4846,0.124
strat,v3,9,100,Harvest,0.047,0.0324,0.0,0.3656,-0.1011
strat,v3,9,100,Development,0.0189,0.1404,0.0,0.234,-0.0644
strat,v3,9,100,Insect/Disease,0.0158,0.0555,0.0,0.2465,-0.0379
strat,v3,9,100,Beaver,0.0206,0.1623,0.0,0.3175,0.0794
simple,v3,9,200,Stable,0.0367,0.0359,0.0,0.3581,-0.166
simple,v3,9,200,Harvest,0.047,0.0515,0.0,0.1259,0.0047
simple,v3,9,200,Development,0.0189,0.0446,0.24,0.0847,0.0133
simple,v3,9,200,Insect/Disease,0.0158,0.0195,0.02,0.165,0.0322
simple,v3,9,200,Beaver,0.0206,0.0419,0.29,0.2775,0.1159
strat,v3,9,200,Stable,0.0367,0.0539,0.0,0.4851,0.1177
strat,v3,9,200,Harvest,0.047,0.0357,0.0,0.3657,-0.1022
strat,v3,9,200,Development,0.0189,0.1304,0.0,0.2339,-0.0646
strat,v3,9,200,Insect/Disease,0.0158,0.0449,0.0,0.2498,-0.0335
strat,v3,9,200,Beaver,0.0206,0.1689,0.0,0.3196,0.0825
simple,v3,9,500,Stable,0.0367,0.0378,0.0,0.3563,-0.1663
simple,v3,9,500,Harvest,0.047,0.0547,0.0,0.1268,0.0048
simple,v3,9,500,Development,0.0189,0.0279,0.02,0.0849,0.0132
simple,v3,9,500,Insect/Disease,0.0158,0.0108,0.0,0.161,0.0313
simple,v3,9,500,Beaver,0.0206,0.0181,0.02,0.2806,0.117
strat,v3,9,500,Stable,0.0367,0.0504,0.0,0.4861,0.1245
strat,v3,9,500,Harvest,0.047,0.0239,0.0,0.3692,-0.1007
strat,v3,9,500,Development,0.0189,0.1113,0.0,0.2346,-0.0649
strat,v3,9,500,Insect/Disease,0.0158,0.042,0.0,0.2484,-0.0387
strat,v3,9,500,Beaver,0.0206,0.1696,0.0,0.3179,0.0798
simple,v3,9,1000,Stable,0.0367,0.0391,0.0,0.3585,-0.168
simple,v3,9,1000,Harvest,0.047,0.049,0.0,0.1274,0.0056
simple,v3,9,1000,Development,0.0189,0.0278,0.0,0.0885,0.0135
simple,v3,9,1000,Insect/Disease,0.0158,0.0182,0.0,0.163,0.0309
simple,v3,9,1000,Beaver,0.0206,0.0136,0.0,0.2817,0.1181
strat,v3,9,1000,Stable,0.0367,0.0467,0.0,0.4931,0.1263
strat,v3,9,1000,Harvest,0.047,0.0153,0.0,0.3894,-0.1117
strat,v3,9,1000,Development,0.0189,0.1064,0.0,0.2389,-0.0658
strat,v3,9,1000,Insect/Disease,0.0158,0.0551,0.0,0.2521,-0.0464
strat,v3,9,1000,Beaver,0.0206,0.1433,0.0,0.3101,0.0976
simple,v3,9,2000,Stable,0.0367,0.0398,0.0,0.3579,-0.1668
simple,v3,9,2000,Harvest,0.047,0.0516,0.0,0.1277,0.0049
simple,v3,9,2000,Development,0.0189,0.0291,0.0,0.087,0.0132
simple,v3,9,2000,Insect/Disease,0.0158,0.0208,0.0,0.1659,0.0318
simple,v3,9,2000,Beaver,0.0206,0.0214,0.0,0.2802,0.1169
strat,v3,9,2000,Stable,0.0367,0.0567,0.0,0.4964,0.1065
strat,v3,9,2000,Harvest,0.047,-0.011,0.0,0.4236,-0.1342
strat,v3,9,2000,Development,0.0189,0.105,0.0,0.1903,-0.0366
strat,v3,9,2000,Insect/Disease,0.0158,0.0411,0.0,0.2721,-0.0579
strat,v3,9,2000,Beaver,0.0206,0.1019,0.0,0.3181,0.1222
simple,v3,9,5000,Stable,0.0367,0.0325,0.0,0.3587,-0.1678
simple,v3,9,5000,Harvest,0.047,0.0429,0.0,0.1285,0.0056
simple,v3,9,5000,Development,0.0189,0.0202,0.0,0.0879,0.0131
simple,v3,9,5000,Insect/Disease,0.0158,0.0135,0.0,0.1652,0.0317
simple,v3,9,5000,Beaver,0.0206,0.0173,0.0,0.2807,0.1173
strat,v3,9,5000,Stable,0.0367,0.0577,0.0,0.5051,0.1057
strat,v3,9,5000,Harvest,0.047,-0.0058,0.0,0.4579,-0.1784
strat,v3,9,5000,Development,0.0189,0.0904,0.0,0.1436,-0.014
strat,v3,9,5000,Insect/Disease,0.0158,0.0349,0.0,0.2673,-0.0459
strat,v3,9,5000,Beaver,0.0206,0.074,0.0,0.3146,0.1326
simple,v4,1,20,Stable,0.1078,0.2161,0.84,0.1821,-0.031
simple,v4,1,20,Harvest,0.0594,0.4677,0.96,0.0747,0.0025
simple,v4,1,20,Development,0.0189,0.2903,0.97,0.068,0.013
simple,v4,1,20,Insect/Disease,0.0121,,1.0,0.0412,0.0055
simple,v4,1,20,Beaver,0.041,,1.0,0.0434,0.01
strat,v4,1,20,Stable,0.1078,0.1606,0.04,0.8122,0.645
strat,v4,1,20,Harvest,0.0594,0.2609,0.59,0.4395,-0.1735
strat,v4,1,20,Development,0.0189,0.1861,0.38,0.4466,-0.157
strat,v4,1,20,Insect/Disease,0.0121,0.0457,0.49,0.4632,-0.1645
strat,v4,1,20,Beaver,0.041,0.3819,0.35,0.4155,-0.15
simple,v4,1,50,Stable,0.1078,0.1618,0.5,0.2189,-0.0366
simple,v4,1,50,Harvest,0.0594,0.0113,0.82,0.11,-0.0004
simple,v4,1,50,Development,0.0189,0.1696,0.97,0.1111,0.02
simple,v4,1,50,Insect/Disease,0.0121,-0.0226,0.96,0.0734,0.0078
simple,v4,1,50,Beaver,0.041,1.0,0.99,0.055,0.0092
strat,v4,1,50,Stable,0.1078,0.168,0.0,0.8068,0.6364
strat,v4,1,50,Harvest,0.0594,0.2124,0.28,0.4381,-0.1734
strat,v4,1,50,Development,0.0189,0.1485,0.13,0.4498,-0.1586
strat,v4,1,50,Insect/Disease,0.0121,-0.0272,0.08,0.4794,-0.1568
strat,v4,1,50,Beaver,0.041,0.3226,0.06,0.4164,-0.1476
simple,v4,1,100,Stable,0.1078,0.0856,0.18,0.229,-0.0298
simple,v4,1,100,Harvest,0.0594,0.0436,0.49,0.1298,-0.0004
simple,v4,1,100,Development,0.0189,-0.0143,0.93,0.1156,0.0165
simple,v4,1,100,Insect/Disease,0.0121,0.0164,0.76,0.1024,0.0072
simple,v4,1,100,Beaver,0.041,0.2253,0.97,0.062,0.0065
strat,v4,1,100,Stable,0.1078,0.1562,0.0,0.8107,0.6395
strat,v4,1,100,Harvest,0.0594,0.1835,0.06,0.4386,-0.1725
strat,v4,1,100,Development,0.0189,0.1435,0.0,0.4488,-0.1567
strat,v4,1,100,Insect/Disease,0.0121,0.0019,0.02,0.4739,-0.1592
strat,v4,1,100,Beaver,0.041,0.3024,0.0,0.4197,-0.1511
simple,v4,1,200,Stable,0.1078,0.1189,0.07,0.2394,-0.0359
simple,v4,1,200,Harvest,0.0594,0.0479,0.17,0.1432,0.0014
simple,v4,1,200,Development,0.0189,0.0162,0.85,0.1343,0.0179
simple,v4,1,200,Insect/Disease,0.0121,0.0733,0.65,0.1089,0.009
simple,v4,1,200,Beaver,0.041,0.3175,0.92,0.0826,0.0075
strat,v4,1,200,Stable,0.1078,0.1582,0.0,0.8111,0.6406
strat,v4,1,200,Harvest,0.0594,0.1413,0.0,0.4436,-0.1756
strat,v4,1,200,Development,0.0189,0.1693,0.0,0.4464,-0.1523
strat,v4,1,200,Insect/Disease,0.0121,-0.0216,0.0,0.4775,-0.159
strat,v4,1,200,Beaver,0.041,0.289,0.0,0.4224,-0.1538
simple,v4,1,500,Stable,0.1078,0.1113,0.0,0.2363,-0.0326
simple,v4,1,500,Harvest,0.0594,0.0618,0.01,0.145,0.0002
simple,v4,1,500,Development,0.0189,0.0532,0.64,0.1328,0.0166
simple,v4,1,500,Insect/Disease,0.0121,0.0085,0.24,0.1151,0.0083
simple,v4,1,500,Beaver,0.041,0.0808,0.78,0.0877,0.0074
strat,v4,1,500,Stable,0.1078,0.1515,0.0,0.8119,0.6395
strat,v4,1,500,Harvest,0.0594,0.1372,0.0,0.4442,-0.176
strat,v4,1,500,Development,0.0189,0.1646,0.0,0.447,-0.1539
strat,v4,1,500,Insect/Disease,0.0121,-0.0118,0.0,0.4769,-0.1573
strat,v4,1,500,Beaver,0.041,0.2865,0.0,0.4238,-0.1523
simple,v4,1,1000,Stable,0.1078,0.0995,0.0,0.2389,-0.0336
simple,v4,1,1000,Harvest,0.0594,0.0469,0.0,0.1428,0.0005
simple,v4,1,1000,Development,0.0189,0.0346,0.49,0.1335,0.0167
simple,v4,1,1000,Insect/Disease,0.0121,0.0195,0.03,0.1201,0.0085
simple,v4,1,1000,Beaver,0.041,0.0595,0.53,0.0918,0.0078
strat,v4,1,1000,Stable,0.1078,0.1552,0.0,0.8113,0.6397
strat,v4,1,1000,Harvest,0.0594,0.1507,0.0,0.4424,-0.1762
strat,v4,1,1000,Development,0.0189,0.154,0.0,0.4494,-0.1532
strat,v4,1,1000,Insect/Disease,0.0121,-0.0174,0.0,0.4775,-0.1579
strat,v4,1,1000,Beaver,0.041,0.301,0.0,0.4209,-0.1525
simple,v4,1,2000,Stable,0.1078,0.1082,0.0,0.2395,-0.0337
simple,v4,1,2000,Harvest,0.0594,0.0463,0.0,0.1459,0.0003
simple,v4,1,2000,Development,0.0189,0.0245,0.18,0.1354,0.017
simple,v4,1,2000,Insect/Disease,0.0121,0.0092,0.0,0.1201,0.0088
simple,v4,1,2000,Beaver,0.041,0.0366,0.41,0.0921,0.0077
strat,v4,1,2000,Stable,0.1078,0.1582,0.0,0.8102,0.6383
strat,v4,1,2000,Harvest,0.0594,0.1506,0.0,0.4425,-0.176
strat,v4,1,2000,Development,0.0189,0.1517,0.0,0.4499,-0.1532
strat,v4,1,2000,Insect/Disease,0.0121,-0.0164,0.0,0.4779,-0.1571
strat,v4,1,2000,Beaver,0.041,0.2995,0.0,0.4213,-0.152
simple,v4,1,5000,Stable,0.1078,0.1064,0.0,0.238,-0.0333
simple,v4,1,5000,Harvest,0.0594,0.0595,0.0,0.1448,0.0004
simple,v4,1,5000,Development,0.0189,0.0205,0.04,0.1327,0.0164
simple,v4,1,5000,Insect/Disease,0.0121,0.0086,0.0,0.1201,0.0088
simple,v4,1,5000,Beaver,0.041,0.0364,0.09,0.0921,0.0077
strat,v4,1,5000,Stable,0.1078,0.1547,0.0,0.8112,0.6392
strat,v4,1,5000,Harvest,0.0594,0.1528,0.0,0.4423,-0.176
strat,v4,1,5000,Development,0.0189,0.1524,0.0,0.4495,-0.154
strat,v4,1,5000,Insect/Disease,0.0121,-0.0165,0.0,0.4779,-0.1572
strat,v4,1,5000,Beaver,0.041,0.2974,0.0,0.4218,-0.1521
simple,v4,3,20,Stable,0.139,0.2761,0.63,0.189,-0.0441
simple,v4,3,20,Harvest,0.0767,0.4186,0.84,0.0894,0.0041
simple,v4,3,20,Development,0.0263,-0.0619,0.96,0.0796,0.0196
simple,v4,3,20,Insect/Disease,0.0189,-0.0536,0.94,0.0655,0.0122
simple,v4,3,20,Beaver,0.0643,,1.0,0.0378,0.0082
strat,v4,3,20,Stable,0.139,0.1992,0.01,0.5864,0.3795
strat,v4,3,20,Harvest,0.0767,0.2637,0.35,0.3816,-0.1463
strat,v4,3,20,Development,0.0263,0.09,0.18,0.3377,-0.0875
strat,v4,3,20,Insect/Disease,0.0189,-0.0405,0.12,0.3145,-0.0806
strat,v4,3,20,Beaver,0.0643,0.3865,0.17,0.2611,-0.0651
simple,v4,3,50,Stable,0.139,0.1291,0.3,0.1871,-0.037
simple,v4,3,50,Harvest,0.0767,0.0743,0.66,0.0921,0.0034
simple,v4,3,50,Development,0.0263,0.6441,0.97,0.0943,0.0176
simple,v4,3,50,Insect/Disease,0.0189,-0.0026,0.77,0.0665,0.0087
simple,v4,3,50,Beaver,0.0643,-0.0204,0.99,0.0472,0.0074
strat,v4,3,50,Stable,0.139,0.224,0.0,0.5882,0.3971
strat,v4,3,50,Harvest,0.0767,0.2324,0.14,0.3817,-0.1531
strat,v4,3,50,Development,0.0263,0.1698,0.02,0.3303,-0.0851
strat,v4,3,50,Insect/Disease,0.0189,-0.0171,0.0,0.3258,-0.0812
strat,v4,3,50,Beaver,0.0643,0.3439,0.01,0.2684,-0.0776
simple,v4,3,100,Stable,0.139,0.1143,0.05,0.196,-0.0323
simple,v4,3,100,Harvest,0.0767,0.0811,0.24,0.11,-0.0003
simple,v4,3,100,Development,0.0263,0.0588,0.87,0.0991,0.0155
simple,v4,3,100,Insect/Disease,0.0189,0.0694,0.51,0.0834,0.0093
simple,v4,3,100,Beaver,0.0643,0.2367,0.89,0.0598,0.0078
strat,v4,3,100,Stable,0.139,0.2333,0.0,0.5917,0.3915
strat,v4,3,100,Harvest,0.0767,0.1892,0.0,0.3859,-0.1523
strat,v4,3,100,Development,0.0263,0.1836,0.0,0.3328,-0.084
strat,v4,3,100,Insect/Disease,0.0189,0.0006,0.0,0.33,-0.0789
strat,v4,3,100,Beaver,0.0643,0.3666,0.0,0.2784,-0.0763
simple,v4,3,200,Stable,0.139,0.1279,0.0,0.2059,-0.0337
simple,v4,3,200,Harvest,0.0767,0.0535,0.02,0.1246,-0.0003
simple,v4,3,200,Development,0.0263,0.09,0.68,0.1088,0.0165
simple,v4,3,200,Insect/Disease,0.0189,0.003,0.14,0.0973,0.0096
simple,v4,3,200,Beaver,0.0643,0.1212,0.72,0.0676,0.0079
strat,v4,3,200,Stable,0.139,0.2261,0.0,0.5887,0.3899
strat,v4,3,200,Harvest,0.0767,0.1917,0.0,0.3852,-0.1517
strat,v4,3,200,Development,0.0263,0.1741,0.0,0.3296,-0.0858
strat,v4,3,200,Insect/Disease,0.0189,-0.0084,0.0,0.3282,-0.0794
strat,v4,3,200,Beaver,0.0643,0.363,0.0,0.2745,-0.0729
simple,v4,3,500,Stable,0.139,0.1312,0.0,0.2046,-0.0328
simple,v4,3,500,Harvest,0.0767,0.0685,0.0,0.1244,0.0004
simple,v4,3,500,Development,0.0263,0.0375,0.42,0.1141,0.0169
simple,v4,3,500,Insect/Disease,0.0189,0.02,0.01,0.0951,0.0082
simple,v4,3,500,Beaver,0.0643,0.0687,0.43,0.0698,0.0073
strat,v4,3,500,Stable,0.139,0.2219,0.0,0.5915,0.3939
strat,v4,3,500,Harvest,0.0767,0.1844,0.0,0.3844,-0.1518
strat,v4,3,500,Development,0.0263,0.1676,0.0,0.3326,-0.0866
strat,v4,3,500,Insect/Disease,0.0189,-0.0084,0.0,0.3299,-0.0816
strat,v4,3,500,Beaver,0.0643,0.3596,0.0,0.2768,-0.0739
simple,v4,3,1000,Stable,0.139,0.1307,0.0,0.2041,-0.0338
simple,v4,3,1000,Harvest,0.0767,0.0678,0.0,0.1232,0.0004
simple,v4,3,1000,Development,0.0263,0.0323,0.19,0.1108,0.0165
simple,v4,3,1000,Insect/Disease,0.0189,0.0109,0.0,0.1001,0.0094
simple,v4,3,1000,Beaver,0.0643,0.0525,0.23,0.071,0.0074
strat,v4,3,1000,Stable,0.139,0.2264,0.0,0.5915,0.3954
strat,v4,3,1000,Harvest,0.0767,0.2002,0.0,0.3831,-0.1521
strat,v4,3,1000,Development,0.0263,0.1632,0.0,0.3335,-0.088
strat,v4,3,1000,Insect/Disease,0.0189,-0.0022,0.0,0.327,-0.0818
strat,v4,3,1000,Beaver,0.0643,0.3602,0.0,0.2795,-0.0735
simple,v4,3,2000,Stable,0.139,0.1403,0.0,0.2054,-0.0339
simple,v4,3,2000,Harvest,0.0767,0.0651,0.0,0.1255,0.0003
simple,v4,3,2000,Development,0.0263,0.0182,0.04,0.1127,0.0167
simple,v4,3,2000,Insect/Disease,0.0189,0.0243,0.0,0.0998,0.0092
simple,v4,3,2000,Beaver,0.0643,0.0877,0.03,0.072,0.0077
strat,v4,3,2000,Stable,0.139,0.2219,0.0,0.5924,0.3948
strat,v4,3,2000,Harvest,0.0767,0.1869,0.0,0.3846,-0.1523
strat,v4,3,2000,Development,0.0263,0.1625,0.0,0.3341,-0.0865
strat,v4,3,2000,Insect/Disease,0.0189,-0.0076,0.0,0.3294,-0.0814
strat,v4,3,2000,Beaver,0.0643,0.3649,0.0,0.2783,-0.0746
simple,v4,3,5000,Stable,0.139,0.1406,0.0,0.2063,-0.0334
simple,v4,3,5000,Harvest,0.0767,0.0745,0.0,0.1264,-0.0002
simple,v4,3,5000,Development,0.0263,0.0278,0.0,0.1143,0.017
simple,v4,3,5000,Insect/Disease,0.0189,0.0179,0.0,0.0999,0.0089
simple,v4,3,5000,Beaver,0.0643,0.0549,0.0,0.0731,0.0077
strat,v4,3,5000,Stable,0.139,0.2251,0.0,0.5914,0.3943
strat,v4,3,5000,Harvest,0.0767,0.1941,0.0,0.3837,-0.1519
strat,v4,3,5000,Development,0.0263,0.165,0.0,0.3335,-0.0872
strat,v4,3,5000,Insect/Disease,0.0189,-0.0069,0.0,0.3291,-0.0811
strat,v4,3,5000,Beaver,0.0643,0.3668,0.0,0.278,-0.0741
simple,v4,5,20,Stable,0.1499,0.2426,0.4,0.1651,-0.031
simple,v4,5,20,Harvest,0.0841,0.2645,0.7,0.0768,-0.0047
simple,v4,5,20,Development,0.0293,0.1505,0.95,0.0702,0.0186
simple,v4,5,20,Insect/Disease,0.0223,0.0262,0.88,0.0561,0.009
simple,v4,5,20,Beaver,0.0743,0.2307,0.98,0.0345,0.0081
strat,v4,5,20,Stable,0.1499,0.2516,0.0,0.5121,0.3189
strat,v4,5,20,Harvest,0.0841,0.2923,0.26,0.3427,-0.1339
strat,v4,5,20,Development,0.0293,0.1839,0.1,0.2793,-0.0718
strat,v4,5,20,Insect/Disease,0.0223,0.0155,0.1,0.2764,-0.0623
strat,v4,5,20,Beaver,0.0743,0.3929,0.14,0.2038,-0.0509
simple,v4,5,50,Stable,0.1499,0.1207,0.14,0.1811,-0.0344
simple,v4,5,50,Harvest,0.0841,0.0337,0.44,0.0928,0.0022
simple,v4,5,50,Development,0.0293,0.1473,0.89,0.0851,0.0166
simple,v4,5,50,Insect/Disease,0.0223,0.0133,0.49,0.0671,0.0065
simple,v4,5,50,Beaver,0.0743,0.0672,0.89,0.0518,0.0091
strat,v4,5,50,Stable,0.1499,0.2407,0.0,0.5218,0.3227
strat,v4,5,50,Harvest,0.0841,0.2291,0.07,0.3555,-0.1391
strat,v4,5,50,Development,0.0293,0.1211,0.0,0.2974,-0.074
strat,v4,5,50,Insect/Disease,0.0223,0.0156,0.01,0.2783,-0.0598
strat,v4,5,50,Beaver,0.0743,0.3933,0.0,0.2138,-0.0498
simple,v4,5,100,Stable,0.1499,0.1409,0.0,0.1832,-0.0314
simple,v4,5,100,Harvest,0.0841,0.0919,0.1,0.1103,-0.0019
simple,v4,5,100,Development,0.0293,0.0632,0.69,0.0927,0.0164
simple,v4,5,100,Insect/Disease,0.0223,0.0117,0.35,0.0807,0.0094
simple,v4,5,100,Beaver,0.0743,0.0981,0.79,0.0568,0.0075
strat,v4,5,100,Stable,0.1499,0.2355,0.0,0.523,0.3206
strat,v4,5,100,Harvest,0.0841,0.196,0.0,0.3604,-0.1419
strat,v4,5,100,Development,0.0293,0.1259,0.0,0.2982,-0.0703
strat,v4,5,100,Insect/Disease,0.0223,-0.0085,0.0,0.2865,-0.0591
strat,v4,5,100,Beaver,0.0743,0.4057,0.0,0.2179,-0.0493
simple,v4,5,200,Stable,0.1499,0.1352,0.01,0.1889,-0.0321
simple,v4,5,200,Harvest,0.0841,0.0796,0.01,0.1088,-0.0004
simple,v4,5,200,Development,0.0293,0.0944,0.45,0.0962,0.0162
simple,v4,5,200,Insect/Disease,0.0223,0.0379,0.08,0.0894,0.0083
simple,v4,5,200,Beaver,0.0743,0.0885,0.55,0.0622,0.0079
strat,v4,5,200,Stable,0.1499,0.2504,0.0,0.5198,0.3192
strat,v4,5,200,Harvest,0.0841,0.2029,0.0,0.3589,-0.1388
strat,v4,5,200,Development,0.0293,0.1524,0.0,0.2977,-0.0697
strat,v4,5,200,Insect/Disease,0.0223,-0.0072,0.0,0.2829,-0.0593
strat,v4,5,200,Beaver,0.0743,0.4053,0.0,0.2191,-0.0514
simple,v4,5,500,Stable,0.1499,0.1552,0.0,0.1915,-0.0339
simple,v4,5,500,Harvest,0.0841,0.0838,0.0,0.1154,-0.0
simple,v4,5,500,Development,0.0293,0.0388,0.2,0.1031,0.017
simple,v4,5,500,Insect/Disease,0.0223,0.0306,0.0,0.0904,0.0091
simple,v4,5,500,Beaver,0.0743,0.0435,0.3,0.0655,0.0078
strat,v4,5,500,Stable,0.1499,0.2526,0.0,0.5201,0.3197
strat,v4,5,500,Harvest,0.0841,0.2058,0.0,0.3593,-0.1399
strat,v4,5,500,Development,0.0293,0.1603,0.0,0.2975,-0.0693
strat,v4,5,500,Insect/Disease,0.0223,0.0065,0.0,0.2822,-0.0609
strat,v4,5,500,Beaver,0.0743,0.3933,0.0,0.2224,-0.0497
simple,v4,5,1000,Stable,0.1499,0.1451,0.0,0.1923,-0.0327
simple,v4,5,1000,Harvest,0.0841,0.0802,0.0,0.1179,-0.0006
simple,v4,5,1000,Development,0.0293,0.0234,0.04,0.1045,0.0169
simple,v4,5,1000,Insect/Disease,0.0223,0.0154,0.0,0.0902,0.0087
simple,v4,5,1000,Beaver,0.0743,0.0554,0.07,0.065,0.0077
strat,v4,5,1000,Stable,0.1499,0.2468,0.0,0.5213,0.3199
strat,v4,5,1000,Harvest,0.0841,0.2052,0.0,0.3603,-0.1405
strat,v4,5,1000,Development,0.0293,0.1596,0.0,0.2983,-0.07
strat,v4,5,1000,Insect/Disease,0.0223,0.003,0.0,0.2822,-0.0599
strat,v4,5,1000,Beaver,0.0743,0.3992,0.0,0.2213,-0.0495
simple,v4,5,2000,Stable,0.1499,0.1574,0.0,0.1925,-0.0341
simple,v4,5,2000,Harvest,0.0841,0.0909,0.0,0.1178,0.0005
simple,v4,5,2000,Development,0.0293,0.0302,0.0,0.1043,0.0168
simple,v4,5,2000,Insect/Disease,0.0223,0.0147,0.0,0.0928,0.0091
simple,v4,5,2000,Beaver,0.0743,0.0669,0.0,0.0656,0.0077
strat,v4,5,2000,Stable,0.1499,0.2508,0.0,0.5212,0.32
strat,v4,5,2000,Harvest,0.0841,0.212,0.0,0.3606,-0.1408
strat,v4,5,2000,Development,0.0293,0.1601,0.0,0.2969,-0.07
strat,v4,5,2000,Insect/Disease,0.0223,0.0012,0.0,0.2844,-0.06
strat,v4,5,2000,Beaver,0.0743,0.3989,0.0,0.2222,-0.0492
simple,v4,5,5000,Stable,0.1499,0.1502,0.0,0.192,-0.0337
simple,v4,5,5000,Harvest,0.0841,0.0829,0.0,0.1181,0.0005
simple,v4,5,5000,Development,0.0293,0.0354,0.0,0.103,0.0166
simple,v4,5,5000,Insect/Disease,0.0223,0.0197,0.0,0.0923,0.0089
simple,v4,5,5000,Beaver,0.0743,0.0795,0.0,0.0655,0.0076
strat,v4,5,5000,Stable,0.1499,0.2694,0.0,0.52,0.3161
strat,v4,5,5000,Harvest,0.0841,0.2011,0.0,0.4032,-0.1776
strat,v4,5,5000,Development,0.0293,0.1438,0.0,0.2598,-0.0396
strat,v4,5,5000,Insect/Disease,0.0223,-0.0069,0.0,0.3128,-0.081
strat,v4,5,5000,Beaver,0.0743,0.3579,0.0,0.1752,-0.0179
simple,v4,7,20,Stable,0.1577,0.1145,0.28,0.1716,-0.0384
simple,v4,7,20,Harvest,0.0908,0.2637,0.65,0.0705,-0.0001
simple,v4,7,20,Development,0.031,0.3706,0.95,0.0626,0.0171
simple,v4,7,20,Insect/Disease,0.0247,0.0454,0.74,0.0694,0.0133
simple,v4,7,20,Beaver,0.0814,-0.0734,0.97,0.0326,0.0082
strat,v4,7,20,Stable,0.1577,0.2617,0.0,0.4722,0.2688
strat,v4,7,20,Harvest,0.0908,0.2964,0.15,0.3309,-0.1292
strat,v4,7,20,Development,0.031,0.1474,0.02,0.2653,-0.0484
strat,v4,7,20,Insect/Disease,0.0247,0.0102,0.05,0.2538,-0.0472
strat,v4,7,20,Beaver,0.0814,0.3237,0.08,0.1894,-0.044
simple,v4,7,50,Stable,0.1577,0.142,0.02,0.1657,-0.0322
simple,v4,7,50,Harvest,0.0908,0.1237,0.25,0.0868,-0.0003
simple,v4,7,50,Development,0.031,0.0631,0.82,0.0776,0.0159
simple,v4,7,50,Insect/Disease,0.0247,0.094,0.44,0.0674,0.0099
simple,v4,7,50,Beaver,0.0814,0.0891,0.82,0.0416,0.0067
strat,v4,7,50,Stable,0.1577,0.2577,0.0,0.4662,0.26
strat,v4,7,50,Harvest,0.0908,0.2425,0.0,0.3373,-0.1329
