design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
strat,v3,1,50,Stable,precision,0.9859,0.9856,0.00343,-0.00036,0.0
strat,v3,1,50,Harvest,precision,0.0398,0.334,0.37542,0.29417,0.05
strat,v3,1,50,Development,precision,0.0029,0.615,0.47098,0.61215,0.39
strat,v3,1,50,Insect/Disease,precision,0.0091,0.3357,0.43954,0.32659,0.07
strat,v3,1,50,Beaver,precision,0.001,0.0232,0.05463,0.02215,0.01
strat,v3,1,50,Stable,f1,0.8941,0.8838,0.08635,-0.01032,0.0
strat,v3,1,50,Harvest,f1,0.0474,0.1971,0.08715,0.14978,0.53
strat,v3,1,50,Development,f1,0.0056,0.172,0.10125,0.16646,0.49
strat,v3,1,50,Insect/Disease,f1,0.0167,0.1438,0.11763,0.12711,0.41
strat,v3,1,50,Beaver,f1,0.0021,0.0333,0.06767,0.03123,0.02
simple,v3,1,100,Stable,recall,0.818,0.8207,0.04122,0.00275,0.0
simple,v3,1,100,Harvest,recall,0.0585,0.0376,0.12135,-0.02086,0.38
simple,v3,1,100,Development,recall,0.0655,0.0,0.0,-0.0655,0.92
simple,v3,1,100,Insect/Disease,recall,0.0947,0.0952,0.30079,0.00055,0.79
simple,v3,1,100,Beaver,recall,0.3144,0.0,,-0.31442,0.99
simple,v3,1,100,Stable,precision,0.9859,0.9857,0.0133,-0.00025,0.0
simple,v3,1,100,Harvest,precision,0.0398,0.0387,0.14847,-0.00112,0.25
simple,v3,1,100,Development,precision,0.0029,0.0,0.0,-0.0029,0.28
simple,v3,1,100,Insect/Disease,precision,0.0091,0.0119,0.10224,0.00276,0.02
simple,v3,1,100,Beaver,precision,0.001,0.0,0.0,-0.00105,0.0
simple,v3,1,100,Stable,f1,0.8941,0.895,0.02495,0.00092,0.0
simple,v3,1,100,Harvest,f1,0.0474,0.3939,0.0765,0.34655,0.94
simple,v3,1,100,Development,f1,0.0056,,,,1.0
simple,v3,1,100,Insect/Disease,f1,0.0167,0.6429,0.50508,0.62618,0.98
simple,v3,1,100,Beaver,f1,0.0021,,,,1.0
strat,v3,1,100,Stable,recall,0.818,0.82,0.09374,0.00205,0.0
strat,v3,1,100,Harvest,recall,0.0585,0.055,0.05198,-0.0035,0.0
strat,v3,1,100,Development,recall,0.0655,0.0595,0.05208,-0.006,0.0
strat,v3,1,100,Insect/Disease,recall,0.0947,0.0985,0.06414,0.00381,0.0
strat,v3,1,100,Beaver,recall,0.3144,0.3165,0.0853,0.00208,0.0
strat,v3,1,100,Stable,precision,0.9859,0.9857,0.00222,-0.00024,0.0
strat,v3,1,100,Harvest,precision,0.0398,0.3005,0.33909,0.26076,0.0
strat,v3,1,100,Development,precision,0.0029,0.4645,0.46884,0.46161,0.15
strat,v3,1,100,Insect/Disease,precision,0.0091,0.2382,0.34746,0.22907,0.0
strat,v3,1,100,Beaver,precision,0.001,0.0071,0.01984,0.00607,0.0
strat,v3,1,100,Stable,f1,0.8941,0.8924,0.05776,-0.00172,0.0
strat,v3,1,100,Harvest,f1,0.0474,0.1172,0.07557,0.06979,0.37
strat,v3,1,100,Development,f1,0.0056,0.1085,0.08808,0.10299,0.29
strat,v3,1,100,Insect/Disease,f1,0.0167,0.0843,0.09518,0.06765,0.09
strat,v3,1,100,Beaver,f1,0.0021,0.012,0.03177,0.00996,0.0
simple,v3,1,200,Stable,recall,0.818,0.8196,0.0299,0.00161,0.0
simple,v3,1,200,Harvest,recall,0.0585,0.0947,0.20117,0.03618,0.11
simple,v3,1,200,Development,recall,0.0655,0.0833,0.28868,0.01784,0.88
simple,v3,1,200,Insect/Disease,recall,0.0947,0.066,0.22009,-0.02866,0.47
simple,v3,1,200,Beaver,recall,0.3144,0.2727,0.4671,-0.0417,0.89
simple,v3,1,200,Stable,precision,0.9859,0.9859,0.00945,-1e-05,0.0
simple,v3,1,200,Harvest,precision,0.0398,0.0789,0.18613,0.03911,0.01
simple,v3,1,200,Development,precision,0.0029,0.0054,0.05185,0.00248,0.07
simple,v3,1,200,Insect/Disease,precision,0.0091,0.0069,0.03142,-0.00226,0.0
simple,v3,1,200,Beaver,precision,0.001,0.0016,0.00913,0.0005,0.0
simple,v3,1,200,Stable,f1,0.8941,0.8948,0.01857,0.00066,0.0
simple,v3,1,200,Harvest,f1,0.0474,0.3123,0.11483,0.26495,0.78
simple,v3,1,200,Development,f1,0.0056,0.6667,,0.66111,0.99
simple,v3,1,200,Insect/Disease,f1,0.0167,0.2205,0.04707,0.2038,0.95
simple,v3,1,200,Beaver,f1,0.0021,0.098,0.02807,0.0959,0.97
strat,v3,1,200,Stable,recall,0.818,0.8245,0.05607,0.00655,0.0
strat,v3,1,200,Harvest,recall,0.0585,0.0572,0.03576,-0.00125,0.0
strat,v3,1,200,Development,recall,0.0655,0.0728,0.04176,0.00725,0.0
strat,v3,1,200,Insect/Disease,recall,0.0947,0.0975,0.04943,0.00281,0.0
strat,v3,1,200,Beaver,recall,0.3144,0.3158,0.07314,0.00133,0.0
strat,v3,1,200,Stable,precision,0.9859,0.9859,0.00152,0.0,0.0
strat,v3,1,200,Harvest,precision,0.0398,0.3175,0.31329,0.27767,0.0
strat,v3,1,200,Development,precision,0.0029,0.3568,0.41691,0.35391,0.02
strat,v3,1,200,Insect/Disease,precision,0.0091,0.0813,0.15723,0.0722,0.0
strat,v3,1,200,Beaver,precision,0.001,0.0014,0.001,0.00034,0.0
strat,v3,1,200,Stable,f1,0.8941,0.897,0.03385,0.00291,0.0
strat,v3,1,200,Harvest,f1,0.0474,0.0769,0.06129,0.02958,0.06
strat,v3,1,200,Development,f1,0.0056,0.0799,0.0739,0.07436,0.07
strat,v3,1,200,Insect/Disease,f1,0.0167,0.0465,0.06927,0.0298,0.01
strat,v3,1,200,Beaver,f1,0.0021,0.0027,0.00197,0.00066,0.0
simple,v3,1,500,Stable,recall,0.818,0.8188,0.01811,0.00089,0.0
simple,v3,1,500,Harvest,recall,0.0585,0.0588,0.11175,0.00028,0.01
simple,v3,1,500,Development,recall,0.0655,0.0417,0.20412,-0.02383,0.76
simple,v3,1,500,Insect/Disease,recall,0.0947,0.0912,0.21315,-0.00351,0.13
simple,v3,1,500,Beaver,recall,0.3144,0.3864,0.48628,0.07194,0.78
simple,v3,1,500,Stable,precision,0.9859,0.9859,0.00559,-1e-05,0.0
simple,v3,1,500,Harvest,precision,0.0398,0.0368,0.06874,-0.00304,0.0
simple,v3,1,500,Development,precision,0.0029,0.0014,0.01436,-0.00146,0.01
simple,v3,1,500,Insect/Disease,precision,0.0091,0.0113,0.02596,0.00215,0.0
simple,v3,1,500,Beaver,precision,0.001,0.0015,0.005,0.0005,0.0
simple,v3,1,500,Stable,f1,0.8941,0.8945,0.01121,0.00042,0.0
simple,v3,1,500,Harvest,f1,0.0474,0.1461,0.04689,0.09875,0.72
simple,v3,1,500,Development,f1,0.0056,0.25,,0.24445,0.99
simple,v3,1,500,Insect/Disease,f1,0.0167,0.1129,0.02556,0.09619,0.83
simple,v3,1,500,Beaver,f1,0.0021,0.0337,0.00557,0.03161,0.91
strat,v3,1,500,Stable,recall,0.818,0.8156,0.04176,-0.00235,0.0
strat,v3,1,500,Harvest,recall,0.0585,0.0586,0.02353,0.0001,0.0
strat,v3,1,500,Development,recall,0.0655,0.0651,0.02325,-0.0004,0.0
strat,v3,1,500,Insect/Disease,recall,0.0947,0.0978,0.02673,0.00311,0.0
strat,v3,1,500,Beaver,recall,0.3144,0.3142,0.05394,-0.00022,0.0
strat,v3,1,500,Stable,precision,0.9859,0.9859,0.00089,-5e-05,0.0
strat,v3,1,500,Harvest,precision,0.0398,0.1656,0.21862,0.12579,0.0
strat,v3,1,500,Development,precision,0.0029,0.0781,0.20016,0.07519,0.0
strat,v3,1,500,Insect/Disease,precision,0.0091,0.0145,0.02865,0.00539,0.0
strat,v3,1,500,Beaver,precision,0.001,0.0011,0.00039,8e-05,0.0
strat,v3,1,500,Stable,f1,0.8941,0.8921,0.02559,-0.00199,0.0
strat,v3,1,500,Harvest,f1,0.0474,0.0598,0.03469,0.01239,0.0
strat,v3,1,500,Development,f1,0.0056,0.0267,0.04403,0.02118,0.0
strat,v3,1,500,Insect/Disease,f1,0.0167,0.0212,0.01571,0.00456,0.0
strat,v3,1,500,Beaver,f1,0.0021,0.0022,0.00078,0.00016,0.0
simple,v3,1,1000,Stable,recall,0.818,0.816,0.01234,-0.00196,0.0
simple,v3,1,1000,Harvest,recall,0.0585,0.0518,0.09049,-0.00666,0.0
simple,v3,1,1000,Development,recall,0.0655,0.0943,0.27833,0.02884,0.47
simple,v3,1,1000,Insect/Disease,recall,0.0947,0.0868,0.20128,-0.00793,0.03
simple,v3,1,1000,Beaver,recall,0.3144,0.2963,0.46532,-0.01813,0.73
simple,v3,1,1000,Stable,precision,0.9859,0.9852,0.00404,-0.00069,0.0
simple,v3,1,1000,Harvest,precision,0.0398,0.032,0.04847,-0.00784,0.0
simple,v3,1,1000,Development,precision,0.0029,0.0047,0.0189,0.00179,0.0
simple,v3,1,1000,Insect/Disease,precision,0.0091,0.0071,0.01354,-0.00206,0.0
simple,v3,1,1000,Beaver,precision,0.001,0.0007,0.00235,-0.00036,0.0
simple,v3,1,1000,Stable,f1,0.8941,0.8926,0.00745,-0.00151,0.0
simple,v3,1,1000,Harvest,f1,0.0474,0.0996,0.05548,0.05223,0.62
simple,v3,1,1000,Development,f1,0.0056,0.1418,0.02336,0.1362,0.94
simple,v3,1,1000,Insect/Disease,f1,0.0167,0.0526,0.01688,0.03595,0.76
simple,v3,1,1000,Beaver,f1,0.0021,0.0171,0.00104,0.01497,0.92
strat,v3,1,1000,Stable,recall,0.818,0.8208,0.02889,0.0029,0.0
strat,v3,1,1000,Harvest,recall,0.0585,0.0575,0.01518,-0.001,0.0
strat,v3,1,1000,Development,recall,0.0655,0.0659,0.01797,0.00035,0.0
strat,v3,1,1000,Insect/Disease,recall,0.0947,0.0942,0.02086,-0.00049,0.0
strat,v3,1,1000,Beaver,recall,0.3144,0.3166,0.03206,0.00213,0.0
strat,v3,1,1000,Stable,precision,0.9859,0.9859,0.00068,-2e-05,0.0
strat,v3,1,1000,Harvest,precision,0.0398,0.081,0.12343,0.04125,0.0
strat,v3,1,1000,Development,precision,0.0029,0.0257,0.08181,0.02275,0.0
strat,v3,1,1000,Insect/Disease,precision,0.0091,0.0145,0.04169,0.00534,0.0
strat,v3,1,1000,Beaver,precision,0.001,0.0011,0.00024,5e-05,0.0
strat,v3,1,1000,Stable,f1,0.8941,0.8956,0.01748,0.00145,0.0
strat,v3,1,1000,Harvest,f1,0.0474,0.0543,0.02397,0.00697,0.0
strat,v3,1,1000,Development,f1,0.0056,0.015,0.02686,0.00946,0.0
strat,v3,1,1000,Insect/Disease,f1,0.0167,0.0196,0.01548,0.00295,0.0
strat,v3,1,1000,Beaver,f1,0.0021,0.0022,0.00048,0.0001,0.0
simple,v3,1,2000,Stable,recall,0.818,0.8178,0.00923,-0.00017,0.0
simple,v3,1,2000,Harvest,recall,0.0585,0.0596,0.04814,0.00106,0.0
simple,v3,1,2000,Development,recall,0.0655,0.051,0.18912,-0.0145,0.33
simple,v3,1,2000,Insect/Disease,recall,0.0947,0.0835,0.12157,-0.01116,0.0
simple,v3,1,2000,Beaver,recall,0.3144,0.33,0.43577,0.01558,0.5
simple,v3,1,2000,Stable,precision,0.9859,0.9861,0.00271,0.0002,0.0
simple,v3,1,2000,Harvest,precision,0.0398,0.0408,0.03433,0.00097,0.0
simple,v3,1,2000,Development,precision,0.0029,0.0021,0.00845,-0.00079,0.0
simple,v3,1,2000,Insect/Disease,precision,0.0091,0.0078,0.01021,-0.00133,0.0
simple,v3,1,2000,Beaver,precision,0.001,0.001,0.00207,-7e-05,0.0
simple,v3,1,2000,Stable,f1,0.8941,0.8941,0.0057,-5e-05,0.0
simple,v3,1,2000,Harvest,f1,0.0474,0.0626,0.03187,0.01528,0.24
simple,v3,1,2000,Development,f1,0.0056,0.065,0.00958,0.05943,0.94
simple,v3,1,2000,Insect/Disease,f1,0.0167,0.0327,0.01239,0.01604,0.57
simple,v3,1,2000,Beaver,f1,0.0021,0.0097,0.00285,0.00765,0.8
strat,v3,1,2000,Stable,recall,0.818,0.8178,0.01902,-0.00013,0.0
strat,v3,1,2000,Harvest,recall,0.0585,0.0591,0.01194,0.00063,0.0
strat,v3,1,2000,Development,recall,0.0655,0.0654,0.01312,-0.00012,0.0
strat,v3,1,2000,Insect/Disease,recall,0.0947,0.095,0.01559,0.00031,0.0
strat,v3,1,2000,Beaver,recall,0.3144,0.3135,0.02109,-0.00095,0.0
strat,v3,1,2000,Stable,precision,0.9859,0.9859,0.00045,-1e-05,0.0
strat,v3,1,2000,Harvest,precision,0.0398,0.0501,0.0561,0.01033,0.0
strat,v3,1,2000,Development,precision,0.0029,0.005,0.01625,0.00213,0.0
strat,v3,1,2000,Insect/Disease,precision,0.0091,0.01,0.00365,0.00085,0.0
strat,v3,1,2000,Beaver,precision,0.001,0.0011,0.00015,1e-05,0.0
strat,v3,1,2000,Stable,f1,0.8941,0.8939,0.01153,-0.0002,0.0
strat,v3,1,2000,Harvest,f1,0.0474,0.05,0.01631,0.0026,0.0
strat,v3,1,2000,Development,f1,0.0056,0.0072,0.00862,0.00162,0.0
strat,v3,1,2000,Insect/Disease,f1,0.0167,0.018,0.00596,0.00129,0.0
strat,v3,1,2000,Beaver,f1,0.0021,0.0021,0.00029,3e-05,0.0
simple,v3,1,5000,Stable,recall,0.818,0.8175,0.00526,-0.00045,0.0
simple,v3,1,5000,Harvest,recall,0.0585,0.0577,0.03117,-0.00076,0.0
simple,v3,1,5000,Development,recall,0.0655,0.0757,0.17737,0.01021,0.02
simple,v3,1,5000,Insect/Disease,recall,0.0947,0.0934,0.08069,-0.00132,0.0
simple,v3,1,5000,Beaver,recall,0.3144,0.3131,0.35625,-0.00136,0.12
simple,v3,1,5000,Stable,precision,0.9859,0.9861,0.00184,0.00019,0.0
simple,v3,1,5000,Harvest,precision,0.0398,0.0388,0.02136,-0.001,0.0
simple,v3,1,5000,Development,precision,0.0029,0.0032,0.00701,0.00032,0.0
simple,v3,1,5000,Insect/Disease,precision,0.0091,0.0091,0.00765,-6e-05,0.0
simple,v3,1,5000,Beaver,precision,0.001,0.0011,0.00145,9e-05,0.0
simple,v3,1,5000,Stable,f1,0.8941,0.8939,0.00325,-0.0002,0.0
simple,v3,1,5000,Harvest,f1,0.0474,0.0479,0.02327,0.00058,0.04
simple,v3,1,5000,Development,f1,0.0056,0.0323,0.00911,0.0267,0.81
simple,v3,1,5000,Insect/Disease,f1,0.0167,0.0214,0.01198,0.00471,0.23
simple,v3,1,5000,Beaver,f1,0.0021,0.005,0.00208,0.00296,0.55
strat,v3,1,5000,Stable,recall,0.818,0.8172,0.01066,-0.00074,0.0
strat,v3,1,5000,Harvest,recall,0.0585,0.0583,0.0069,-0.00017,0.0
strat,v3,1,5000,Development,recall,0.0655,0.0659,0.00786,0.00044,0.0
strat,v3,1,5000,Insect/Disease,recall,0.0947,0.095,0.00864,0.00029,0.0
strat,v3,1,5000,Beaver,recall,0.3144,0.3139,0.01419,-0.00052,0.0
strat,v3,1,5000,Stable,precision,0.9859,0.9859,0.00028,-1e-05,0.0
strat,v3,1,5000,Harvest,precision,0.0398,0.0409,0.0098,0.00113,0.0
strat,v3,1,5000,Development,precision,0.0029,0.0032,0.00101,0.00028,0.0
strat,v3,1,5000,Insect/Disease,precision,0.0091,0.0093,0.00162,0.00017,0.0
strat,v3,1,5000,Beaver,precision,0.001,0.001,9e-05,0.0,0.0
strat,v3,1,5000,Stable,f1,0.8941,0.8936,0.00646,-0.00048,0.0
strat,v3,1,5000,Harvest,f1,0.0474,0.0476,0.00818,0.00022,0.0
strat,v3,1,5000,Development,f1,0.0056,0.0061,0.00182,0.0005,0.0
strat,v3,1,5000,Insect/Disease,f1,0.0167,0.0169,0.00275,0.00025,0.0
strat,v3,1,5000,Beaver,f1,0.0021,0.0021,0.00018,0.0,0.0
simple,v3,3,20,Stable,recall,0.818,0.8136,0.0769,-0.00441,0.0
simple,v3,3,20,Harvest,recall,0.0584,0.1481,0.32403,0.08973,0.68
simple,v3,3,20,Development,recall,0.0656,0.0,0.0,-0.06561,0.96
simple,v3,3,20,Insect/Disease,recall,0.095,0.0667,0.2582,-0.02837,0.85
simple,v3,3,20,Beaver,recall,0.3142,0.0,0.0,-0.31419,0.97
simple,v3,3,20,Stable,precision,0.9859,0.9872,0.02352,0.00128,0.0
simple,v3,3,20,Harvest,precision,0.0398,0.0686,0.21612,0.0288,0.53
simple,v3,3,20,Development,precision,0.0029,0.0,0.0,-0.0029,0.59
simple,v3,3,20,Insect/Disease,precision,0.0092,0.001,0.008,-0.00814,0.39
simple,v3,3,20,Beaver,precision,0.0011,0.0,0.0,-0.00105,0.01
simple,v3,3,20,Stable,f1,0.8941,0.89,0.04894,-0.00412,0.0
simple,v3,3,20,Harvest,f1,0.0473,0.5725,0.28166,0.52518,0.94
simple,v3,3,20,Development,f1,0.0056,,,,1.0
simple,v3,3,20,Insect/Disease,f1,0.0167,0.1176,,0.10093,0.99
simple,v3,3,20,Beaver,f1,0.0021,,,,1.0
strat,v3,3,20,Stable,recall,0.818,0.8033,0.18869,-0.01464,0.0
strat,v3,3,20,Harvest,recall,0.0584,0.0607,0.11448,0.00233,0.0
strat,v3,3,20,Development,recall,0.0656,0.0802,0.12176,0.0146,0.0
strat,v3,3,20,Insect/Disease,recall,0.095,0.0892,0.15991,-0.0058,0.0
strat,v3,3,20,Beaver,recall,0.3142,0.3465,0.23356,0.03228,0.0
strat,v3,3,20,Stable,precision,0.9859,0.9832,0.02241,-0.00273,0.0
strat,v3,3,20,Harvest,precision,0.0398,0.2859,0.38681,0.2461,0.28
strat,v3,3,20,Development,precision,0.0029,0.4219,0.38068,0.41897,0.46
strat,v3,3,20,Insect/Disease,precision,0.0092,0.1958,0.30989,0.1866,0.34
strat,v3,3,20,Beaver,precision,0.0011,0.0649,0.17033,0.06384,0.0
strat,v3,3,20,Stable,f1,0.8941,0.8706,0.13648,-0.02351,0.0
strat,v3,3,20,Harvest,f1,0.0473,0.2258,0.17083,0.17848,0.65
strat,v3,3,20,Development,f1,0.0056,0.1974,0.15214,0.19187,0.55
strat,v3,3,20,Insect/Disease,f1,0.0167,0.2085,0.17098,0.19181,0.64
strat,v3,3,20,Beaver,f1,0.0021,0.0689,0.13297,0.06685,0.08
simple,v3,3,50,Stable,recall,0.818,0.8175,0.04588,-0.00044,0.0
simple,v3,3,50,Harvest,recall,0.0584,0.0648,0.18196,0.00644,0.32
simple,v3,3,50,Development,recall,0.0656,0.25,0.45227,0.18439,0.88
simple,v3,3,50,Insect/Disease,recall,0.095,0.1819,0.3558,0.08691,0.64
simple,v3,3,50,Beaver,recall,0.3142,0.2,0.44721,-0.11419,0.95
simple,v3,3,50,Stable,precision,0.9859,0.9869,0.01434,0.00102,0.0
simple,v3,3,50,Harvest,precision,0.0398,0.0578,0.18678,0.01798,0.21
simple,v3,3,50,Development,precision,0.0029,0.0092,0.05496,0.00632,0.27
simple,v3,3,50,Insect/Disease,precision,0.0092,0.0085,0.03164,-0.00065,0.09
simple,v3,3,50,Beaver,precision,0.0011,0.0002,0.00196,-0.00085,0.0
simple,v3,3,50,Stable,f1,0.8941,0.8936,0.02847,-0.00058,0.0
simple,v3,3,50,Harvest,f1,0.0473,0.3464,0.20646,0.29911,0.89
simple,v3,3,50,Development,f1,0.0056,0.342,0.23684,0.33641,0.97
simple,v3,3,50,Insect/Disease,f1,0.0167,0.1435,0.09657,0.12675,0.91
simple,v3,3,50,Beaver,f1,0.0021,0.0385,,0.03637,0.99
strat,v3,3,50,Stable,recall,0.818,0.8189,0.1159,0.00096,0.0
strat,v3,3,50,Harvest,recall,0.0584,0.0603,0.06624,0.00192,0.0
strat,v3,3,50,Development,recall,0.0656,0.0752,0.10932,0.00962,0.0
strat,v3,3,50,Insect/Disease,recall,0.095,0.1036,0.13475,0.00855,0.0
strat,v3,3,50,Beaver,recall,0.3142,0.3422,0.14659,0.02799,0.0
strat,v3,3,50,Stable,precision,0.9859,0.9841,0.01367,-0.00186,0.0
strat,v3,3,50,Harvest,precision,0.0398,0.3108,0.34415,0.27105,0.02
strat,v3,3,50,Development,precision,0.0029,0.3721,0.36103,0.36924,0.21
strat,v3,3,50,Insect/Disease,precision,0.0092,0.1425,0.22131,0.13329,0.06
strat,v3,3,50,Beaver,precision,0.0011,0.0121,0.02803,0.01108,0.0
strat,v3,3,50,Stable,f1,0.8941,0.8894,0.0731,-0.00474,0.0
strat,v3,3,50,Harvest,f1,0.0473,0.1038,0.09444,0.05645,0.25
strat,v3,3,50,Development,f1,0.0056,0.1269,0.09252,0.12132,0.34
strat,v3,3,50,Insect/Disease,f1,0.0167,0.109,0.12475,0.09231,0.3
strat,v3,3,50,Beaver,f1,0.0021,0.0203,0.04659,0.01817,0.0
simple,v3,3,100,Stable,recall,0.818,0.817,0.03082,-0.00097,0.0
simple,v3,3,100,Harvest,recall,0.0584,0.0158,0.05628,-0.04253,0.18
simple,v3,3,100,Development,recall,0.0656,0.0972,0.28619,0.03161,0.82
simple,v3,3,100,Insect/Disease,recall,0.095,0.1124,0.28886,0.01734,0.34
simple,v3,3,100,Beaver,recall,0.3142,0.3035,0.40375,-0.0107,0.85
simple,v3,3,100,Stable,precision,0.9859,0.9872,0.01135,0.00123,0.0
simple,v3,3,100,Harvest,precision,0.0398,0.0081,0.03957,-0.03171,0.05
simple,v3,3,100,Development,precision,0.0029,0.0023,0.01557,-0.00062,0.06
simple,v3,3,100,Insect/Disease,precision,0.0092,0.0079,0.03177,-0.00124,0.0
simple,v3,3,100,Beaver,precision,0.0011,0.0015,0.00622,0.00042,0.0
simple,v3,3,100,Stable,f1,0.8941,0.8937,0.01962,-0.0004,0.0
simple,v3,3,100,Harvest,f1,0.0473,0.109,0.0979,0.06166,0.92
simple,v3,3,100,Development,f1,0.0056,0.1909,0.01286,0.18535,0.98
simple,v3,3,100,Insect/Disease,f1,0.0167,0.1388,0.11405,0.12213,0.9
simple,v3,3,100,Beaver,f1,0.0021,0.0404,0.02399,0.03827,0.93
strat,v3,3,100,Stable,recall,0.818,0.8172,0.07798,-0.00079,0.0
strat,v3,3,100,Harvest,recall,0.0584,0.0643,0.07703,0.00595,0.0
strat,v3,3,100,Development,recall,0.0656,0.0702,0.05641,0.00461,0.0
strat,v3,3,100,Insect/Disease,recall,0.095,0.0978,0.06801,0.00281,0.0
strat,v3,3,100,Beaver,recall,0.3142,0.3601,0.12571,0.0459,0.0
strat,v3,3,100,Stable,precision,0.9859,0.986,0.00647,0.00011,0.0
strat,v3,3,100,Harvest,precision,0.0398,0.2784,0.29998,0.23857,0.0
strat,v3,3,100,Development,precision,0.0029,0.2041,0.27315,0.20123,0.02
strat,v3,3,100,Insect/Disease,precision,0.0092,0.1145,0.2021,0.10533,0.0
strat,v3,3,100,Beaver,precision,0.0011,0.003,0.01042,0.00195,0.0
strat,v3,3,100,Stable,f1,0.8941,0.8917,0.0479,-0.0024,0.0
strat,v3,3,100,Harvest,f1,0.0473,0.0894,0.09484,0.04208,0.12
strat,v3,3,100,Development,f1,0.0056,0.0773,0.07885,0.07179,0.15
strat,v3,3,100,Insect/Disease,f1,0.0167,0.0613,0.08639,0.04458,0.07
strat,v3,3,100,Beaver,f1,0.0021,0.0051,0.01722,0.00303,0.0
simple,v3,3,200,Stable,recall,0.818,0.8152,0.02497,-0.00281,0.0
simple,v3,3,200,Harvest,recall,0.0584,0.0677,0.13414,0.00936,0.0
simple,v3,3,200,Development,recall,0.0656,0.1425,0.3373,0.07685,0.72
simple,v3,3,200,Insect/Disease,recall,0.095,0.0889,0.23049,-0.00616,0.12
simple,v3,3,200,Beaver,recall,0.3142,0.2361,0.42254,-0.07808,0.76
simple,v3,3,200,Stable,precision,0.9859,0.9851,0.00808,-0.00087,0.0
simple,v3,3,200,Harvest,precision,0.0398,0.0455,0.08047,0.00566,0.0
simple,v3,3,200,Development,precision,0.0029,0.0179,0.10596,0.01502,0.01
simple,v3,3,200,Insect/Disease,precision,0.0092,0.0085,0.0277,-0.00063,0.0
simple,v3,3,200,Beaver,precision,0.0011,0.0009,0.00443,-0.00011,0.0
simple,v3,3,200,Stable,f1,0.8941,0.8919,0.01489,-0.00227,0.0
simple,v3,3,200,Harvest,f1,0.0473,0.1415,0.09586,0.09415,0.65
simple,v3,3,200,Development,f1,0.0056,0.4354,0.34895,0.42985,0.95
simple,v3,3,200,Insect/Disease,f1,0.0167,0.0877,0.07163,0.07097,0.84
simple,v3,3,200,Beaver,f1,0.0021,0.0306,0.02043,0.02854,0.94
strat,v3,3,200,Stable,recall,0.818,0.817,0.05432,-0.00099,0.0
strat,v3,3,200,Harvest,recall,0.0584,0.0692,0.04817,0.01079,0.0
strat,v3,3,200,Development,recall,0.0656,0.056,0.03823,-0.00958,0.0
strat,v3,3,200,Insect/Disease,recall,0.095,0.1005,0.1032,0.00541,0.0
strat,v3,3,200,Beaver,recall,0.3142,0.325,0.1048,0.01076,0.0
strat,v3,3,200,Stable,precision,0.9859,0.9865,0.00511,0.00061,0.0
strat,v3,3,200,Harvest,precision,0.0398,0.1866,0.23391,0.14681,0.0
strat,v3,3,200,Development,precision,0.0029,0.0839,0.1783,0.08101,0.0
strat,v3,3,200,Insect/Disease,precision,0.0092,0.0503,0.09467,0.0411,0.0
strat,v3,3,200,Beaver,precision,0.0011,0.0009,0.00132,-0.00011,0.0
strat,v3,3,200,Stable,f1,0.8941,0.8928,0.03214,-0.0013,0.0
strat,v3,3,200,Harvest,f1,0.0473,0.0695,0.05264,0.02223,0.02
strat,v3,3,200,Development,f1,0.0056,0.0307,0.05502,0.02517,0.03
strat,v3,3,200,Insect/Disease,f1,0.0167,0.0397,0.05624,0.023,0.03
strat,v3,3,200,Beaver,f1,0.0021,0.0018,0.00208,-0.00028,0.0
simple,v3,3,500,Stable,recall,0.818,0.8156,0.01647,-0.00235,0.0
simple,v3,3,500,Harvest,recall,0.0584,0.0497,0.06887,-0.00866,0.0
simple,v3,3,500,Development,recall,0.0656,0.0546,0.20164,-0.01103,0.41
simple,v3,3,500,Insect/Disease,recall,0.095,0.0943,0.17853,-0.00078,0.01
simple,v3,3,500,Beaver,recall,0.3142,0.2847,0.36114,-0.02948,0.53
simple,v3,3,500,Stable,precision,0.9859,0.9857,0.00483,-0.00021,0.0
simple,v3,3,500,Harvest,precision,0.0398,0.0352,0.04616,-0.00462,0.0
simple,v3,3,500,Development,precision,0.0029,0.0024,0.01366,-0.00048,0.0
simple,v3,3,500,Insect/Disease,precision,0.0092,0.0087,0.01593,-0.00051,0.0
simple,v3,3,500,Beaver,precision,0.0011,0.0011,0.00259,5e-05,0.0
simple,v3,3,500,Stable,f1,0.8941,0.8926,0.01038,-0.00158,0.0
simple,v3,3,500,Harvest,f1,0.0473,0.0753,0.04984,0.02795,0.47
simple,v3,3,500,Development,f1,0.0056,0.0791,0.06143,0.07356,0.95
simple,v3,3,500,Insect/Disease,f1,0.0167,0.0442,0.03146,0.02746,0.65
simple,v3,3,500,Beaver,f1,0.0021,0.0094,0.00671,0.00734,0.77
strat,v3,3,500,Stable,recall,0.818,0.817,0.03181,-0.00094,0.0
strat,v3,3,500,Harvest,recall,0.0584,0.0563,0.04499,-0.00206,0.0
strat,v3,3,500,Development,recall,0.0656,0.0634,0.02592,-0.00217,0.0
strat,v3,3,500,Insect/Disease,recall,0.095,0.1028,0.10746,0.00781,0.0
strat,v3,3,500,Beaver,recall,0.3142,0.3195,0.0971,0.00536,0.0
strat,v3,3,500,Stable,precision,0.9859,0.9858,0.00315,-0.0001,0.0
