design,version,W,n,metric,census,mean,sd,bias,lo,hi
strat,v3,7,50,B_oa,0.8456,0.8511,0.10558,0.00547,0.6925,0.9904
strat,v3,7,50,C_oa,0.8452,0.849,0.10666,0.0038,0.6919,0.9901
strat,v3,7,50,A_oa_wtd,0.8279,0.8335,0.09169,0.00558,0.6712,0.981
strat,v3,7,50,A_macrof1_wtd,0.2035,0.2544,0.04726,0.05087,0.1833,0.3643
strat,v3,7,50,C_frac_majority,,0.9962,0.00838,,,
simple,v3,7,100,A_oa,0.8279,0.8278,0.03156,-0.00011,0.7621,0.883
simple,v3,7,100,A_kappa,0.0211,0.0183,0.03104,-0.00276,-0.0169,0.0822
simple,v3,7,100,A_macrof1,0.2035,0.6206,0.24024,0.41703,0.2708,0.9369
simple,v3,7,100,B_oa,0.8456,0.8447,0.0387,-0.00095,0.77,0.91
simple,v3,7,100,C_oa,0.8452,0.8442,0.03864,-0.00097,0.7648,0.91
simple,v3,7,100,A_oa_wtd,0.8279,0.8278,0.03156,-0.00011,0.7621,0.883
simple,v3,7,100,A_macrof1_wtd,0.2035,0.6206,0.24024,0.41703,0.2708,0.9369
simple,v3,7,100,C_frac_majority,,0.9976,0.00495,,,
strat,v3,7,100,A_oa,0.8279,0.5209,0.02524,-0.30699,0.4713,0.5657
strat,v3,7,100,A_kappa,0.0211,0.1246,0.03347,0.10354,0.0671,0.1842
strat,v3,7,100,A_macrof1,0.2035,0.2804,0.03121,0.07682,0.2209,0.3329
strat,v3,7,100,B_oa,0.8456,0.8602,0.06745,0.01458,0.7419,0.9879
strat,v3,7,100,C_oa,0.8452,0.8595,0.06706,0.01436,0.7415,0.9873
strat,v3,7,100,A_oa_wtd,0.8279,0.8417,0.05772,0.01378,0.7359,0.933
strat,v3,7,100,A_macrof1_wtd,0.2035,0.2343,0.03712,0.03073,0.182,0.3188
strat,v3,7,100,C_frac_majority,,0.9955,0.00557,,,
simple,v3,7,200,A_oa,0.8279,0.8305,0.02192,0.00259,0.7908,0.8685
simple,v3,7,200,A_kappa,0.0211,0.0211,0.02097,-1e-05,-0.0093,0.0695
simple,v3,7,200,A_macrof1,0.2035,0.5101,0.20864,0.30654,0.2407,0.9218
simple,v3,7,200,B_oa,0.8456,0.8494,0.02586,0.00375,0.805,0.9
simple,v3,7,200,C_oa,0.8452,0.8492,0.02589,0.00403,0.805,0.9
simple,v3,7,200,A_oa_wtd,0.8279,0.8305,0.02192,0.00259,0.7908,0.8685
simple,v3,7,200,A_macrof1_wtd,0.2035,0.5101,0.20864,0.30654,0.2407,0.9218
simple,v3,7,200,C_frac_majority,,0.9973,0.00329,,,
strat,v3,7,200,A_oa,0.8279,0.5123,0.01813,-0.3156,0.4741,0.5441
strat,v3,7,200,A_kappa,0.0211,0.1172,0.02401,0.09614,0.0746,0.1735
strat,v3,7,200,A_macrof1,0.2035,0.2699,0.02102,0.06635,0.231,0.3105
strat,v3,7,200,B_oa,0.8456,0.8409,0.05583,-0.00477,0.7293,0.9398
strat,v3,7,200,C_oa,0.8452,0.84,0.05599,-0.00519,0.7292,0.9393
strat,v3,7,200,A_oa_wtd,0.8279,0.825,0.04701,-0.00293,0.7336,0.901
strat,v3,7,200,A_macrof1_wtd,0.2035,0.2106,0.01747,0.00705,0.182,0.2463
strat,v3,7,200,C_frac_majority,,0.9951,0.005,,,
simple,v3,7,500,A_oa,0.8279,0.8286,0.01213,0.00076,0.806,0.851
simple,v3,7,500,A_kappa,0.0211,0.0206,0.01402,-0.0005,-0.0027,0.0425
simple,v3,7,500,A_macrof1,0.2035,0.3406,0.1135,0.13704,0.2056,0.5519
simple,v3,7,500,B_oa,0.8456,0.8458,0.01453,0.00017,0.82,0.8721
simple,v3,7,500,C_oa,0.8452,0.8452,0.01442,3e-05,0.8209,0.871
simple,v3,7,500,A_oa_wtd,0.8279,0.8286,0.01213,0.00076,0.806,0.851
simple,v3,7,500,A_macrof1_wtd,0.2035,0.3406,0.1135,0.13704,0.2056,0.5519
simple,v3,7,500,C_frac_majority,,0.9971,0.00242,,,
strat,v3,7,500,A_oa,0.8279,0.5132,0.0126,-0.31471,0.4907,0.5364
strat,v3,7,500,A_kappa,0.0211,0.1194,0.01475,0.09829,0.0897,0.1484
strat,v3,7,500,A_macrof1,0.2035,0.2735,0.01284,0.06996,0.2525,0.2994
strat,v3,7,500,B_oa,0.8456,0.8482,0.03538,0.00259,0.7818,0.9153
strat,v3,7,500,C_oa,0.8452,0.8477,0.03559,0.00249,0.7767,0.9153
strat,v3,7,500,A_oa_wtd,0.8279,0.8303,0.02973,0.00241,0.7819,0.8859
strat,v3,7,500,A_macrof1_wtd,0.2035,0.2063,0.01582,0.00273,0.1874,0.2413
strat,v3,7,500,C_frac_majority,,0.9952,0.00289,,,
simple,v3,7,1000,A_oa,0.8279,0.828,0.00968,0.00011,0.8122,0.8449
simple,v3,7,1000,A_kappa,0.0211,0.0213,0.00971,0.00022,0.0043,0.0408
simple,v3,7,1000,A_macrof1,0.2035,0.2554,0.04847,0.05183,0.1965,0.3667
simple,v3,7,1000,B_oa,0.8456,0.8458,0.01115,0.00013,0.8245,0.866
simple,v3,7,1000,C_oa,0.8452,0.8452,0.01113,3e-05,0.8244,0.866
simple,v3,7,1000,A_oa_wtd,0.8279,0.828,0.00968,0.00011,0.8122,0.8449
simple,v3,7,1000,A_macrof1_wtd,0.2035,0.2554,0.04847,0.05183,0.1965,0.3667
simple,v3,7,1000,C_frac_majority,,0.9969,0.00161,,,
strat,v3,7,1000,A_oa,0.8279,0.5125,0.00699,-0.31536,0.4988,0.5233
strat,v3,7,1000,A_kappa,0.0211,0.116,0.00912,0.09496,0.0989,0.132
strat,v3,7,1000,A_macrof1,0.2035,0.2708,0.00688,0.06724,0.2589,0.2843
strat,v3,7,1000,B_oa,0.8456,0.8411,0.02625,-0.00458,0.7872,0.8831
strat,v3,7,1000,C_oa,0.8452,0.8407,0.02618,-0.00449,0.787,0.883
strat,v3,7,1000,A_oa_wtd,0.8279,0.8249,0.02119,-0.00298,0.7845,0.8612
strat,v3,7,1000,A_macrof1_wtd,0.2035,0.2034,0.00853,-0.00011,0.1903,0.2245
strat,v3,7,1000,C_frac_majority,,0.9951,0.00206,,,
simple,v3,7,2000,A_oa,0.8279,0.8287,0.0062,0.00078,0.8179,0.8403
simple,v3,7,2000,A_kappa,0.0211,0.0216,0.00832,0.00056,0.0054,0.0402
simple,v3,7,2000,A_macrof1,0.2035,0.2262,0.03415,0.02266,0.1896,0.3227
simple,v3,7,2000,B_oa,0.8456,0.8458,0.00761,0.00019,0.8305,0.8605
simple,v3,7,2000,C_oa,0.8452,0.8453,0.00762,0.00018,0.8299,0.8603
simple,v3,7,2000,A_oa_wtd,0.8279,0.8287,0.0062,0.00078,0.8179,0.8403
simple,v3,7,2000,A_macrof1_wtd,0.2035,0.2262,0.03415,0.02266,0.1896,0.3227
simple,v3,7,2000,C_frac_majority,,0.9973,0.00118,,,
strat,v3,7,2000,A_oa,0.8279,0.5085,0.00563,-0.31934,0.4972,0.5188
strat,v3,7,2000,A_kappa,0.0211,0.1054,0.0069,0.08437,0.0918,0.1158
strat,v3,7,2000,A_macrof1,0.2035,0.2554,0.00457,0.05186,0.2471,0.2631
strat,v3,7,2000,B_oa,0.8456,0.8462,0.01789,0.00058,0.8094,0.8783
strat,v3,7,2000,C_oa,0.8452,0.8458,0.01784,0.00065,0.8093,0.8779
strat,v3,7,2000,A_oa_wtd,0.8279,0.8272,0.01523,-0.00068,0.8003,0.8551
strat,v3,7,2000,A_macrof1_wtd,0.2035,0.2051,0.00765,0.00158,0.1949,0.2234
strat,v3,7,2000,C_frac_majority,,0.9944,0.00174,,,
simple,v3,7,5000,A_oa,0.8279,0.8279,0.00478,3e-05,0.8203,0.8377
simple,v3,7,5000,A_kappa,0.0211,0.021,0.00482,-3e-05,0.0131,0.0299
simple,v3,7,5000,A_macrof1,0.2035,0.2081,0.01849,0.00454,0.1961,0.2572
simple,v3,7,5000,B_oa,0.8456,0.8456,0.00547,-3e-05,0.8371,0.8563
simple,v3,7,5000,C_oa,0.8452,0.8452,0.00553,-1e-05,0.8361,0.8559
simple,v3,7,5000,A_oa_wtd,0.8279,0.8279,0.00478,3e-05,0.8203,0.8377
simple,v3,7,5000,A_macrof1_wtd,0.2035,0.2081,0.01849,0.00454,0.1961,0.2572
simple,v3,7,5000,C_frac_majority,,0.9972,0.00076,,,
strat,v3,7,5000,A_oa,0.8279,0.5066,0.0035,-0.32124,0.5,0.5132
strat,v3,7,5000,A_kappa,0.0211,0.1003,0.00479,0.07924,0.0902,0.11
strat,v3,7,5000,A_macrof1,0.2035,0.2383,0.00269,0.03473,0.2326,0.2439
strat,v3,7,5000,B_oa,0.8456,0.8466,0.01054,0.00096,0.826,0.8655
strat,v3,7,5000,C_oa,0.8452,0.8462,0.01047,0.00098,0.8254,0.8648
strat,v3,7,5000,A_oa_wtd,0.8279,0.8285,0.00903,0.00063,0.8127,0.8461
strat,v3,7,5000,A_macrof1_wtd,0.2035,0.2038,0.00481,0.00029,0.196,0.2158
strat,v3,7,5000,C_frac_majority,,0.9933,0.00102,,,
simple,v3,9,20,A_oa,0.8279,0.8281,0.04799,0.00024,0.7361,0.9095
simple,v3,9,20,A_kappa,0.0209,0.0109,0.04974,-0.01006,-0.0404,0.1142
simple,v3,9,20,A_macrof1,0.2034,0.8091,0.1812,0.60572,0.4511,0.9498
simple,v3,9,20,B_oa,0.8511,0.851,0.05773,-7e-05,0.75,0.95
simple,v3,9,20,C_oa,0.8505,0.851,0.05773,0.00053,0.75,0.95
simple,v3,9,20,A_oa_wtd,0.8279,0.8281,0.04799,0.00024,0.7361,0.9095
simple,v3,9,20,A_macrof1_wtd,0.2034,0.8091,0.1812,0.60572,0.4511,0.9498
simple,v3,9,20,C_frac_majority,,0.9985,0.00857,,,
strat,v3,9,20,A_oa,0.8279,0.5469,0.06094,-0.28101,0.4182,0.676
strat,v3,9,20,A_kappa,0.0209,0.1168,0.08754,0.09587,-0.0328,0.2937
strat,v3,9,20,A_macrof1,0.2034,0.3607,0.10916,0.15731,0.2208,0.6688
strat,v3,9,20,B_oa,0.8511,0.8716,0.16545,0.02056,0.4985,0.9946
strat,v3,9,20,C_oa,0.8505,0.869,0.16555,0.01854,0.4986,0.9946
strat,v3,9,20,A_oa_wtd,0.8279,0.8254,0.13851,-0.00247,0.467,0.9898
strat,v3,9,20,A_macrof1_wtd,0.2034,0.336,0.11126,0.13261,0.18,0.5656
strat,v3,9,20,C_frac_majority,,0.992,0.01975,,,
simple,v3,9,50,A_oa,0.8279,0.8222,0.04467,-0.00575,0.7298,0.8964
simple,v3,9,50,A_kappa,0.0209,0.0174,0.04185,-0.00349,-0.0224,0.1118
simple,v3,9,50,A_macrof1,0.2034,0.6774,0.22395,0.47401,0.3157,0.9418
simple,v3,9,50,B_oa,0.8511,0.8426,0.05451,-0.00847,0.72,0.94
simple,v3,9,50,C_oa,0.8505,0.8424,0.05403,-0.00807,0.7295,0.94
simple,v3,9,50,A_oa_wtd,0.8279,0.8222,0.04467,-0.00575,0.7298,0.8964
simple,v3,9,50,A_macrof1_wtd,0.2034,0.6774,0.22395,0.47401,0.3157,0.9418
simple,v3,9,50,C_frac_majority,,0.9962,0.00789,,,
strat,v3,9,50,A_oa,0.8279,0.5421,0.03929,-0.28585,0.4694,0.6155
strat,v3,9,50,A_kappa,0.0209,0.1137,0.05492,0.09278,0.0144,0.2208
strat,v3,9,50,A_macrof1,0.2034,0.2845,0.05526,0.08103,0.2153,0.4106
strat,v3,9,50,B_oa,0.8511,0.8577,0.11805,0.00663,0.5953,0.9913
strat,v3,9,50,C_oa,0.8505,0.8565,0.11911,0.00605,0.5942,0.9911
strat,v3,9,50,A_oa_wtd,0.8279,0.8331,0.10037,0.00524,0.5782,0.9682
strat,v3,9,50,A_macrof1_wtd,0.2034,0.2493,0.05022,0.04592,0.1752,0.3582
strat,v3,9,50,C_frac_majority,,0.9922,0.01268,,,
simple,v3,9,100,A_oa,0.8279,0.8275,0.02959,-0.00039,0.7775,0.8885
simple,v3,9,100,A_kappa,0.0209,0.0207,0.02669,-0.00025,-0.0151,0.0808
simple,v3,9,100,A_macrof1,0.2034,0.6024,0.22719,0.39894,0.305,0.9366
simple,v3,9,100,B_oa,0.8511,0.8484,0.037,-0.00267,0.7848,0.92
simple,v3,9,100,C_oa,0.8505,0.8479,0.03688,-0.00257,0.7848,0.92
simple,v3,9,100,A_oa_wtd,0.8279,0.8275,0.02959,-0.00039,0.7775,0.8885
simple,v3,9,100,A_macrof1_wtd,0.2034,0.6024,0.22719,0.39894,0.305,0.9366
simple,v3,9,100,C_frac_majority,,0.9963,0.00597,,,
strat,v3,9,100,A_oa,0.8279,0.5425,0.03033,-0.28544,0.4878,0.6103
strat,v3,9,100,A_kappa,0.0209,0.1169,0.03825,0.09595,0.0538,0.1899
strat,v3,9,100,A_macrof1,0.2034,0.2707,0.03259,0.06725,0.2155,0.3351
strat,v3,9,100,B_oa,0.8511,0.8448,0.08448,-0.00623,0.6671,0.9895
strat,v3,9,100,C_oa,0.8505,0.8436,0.08478,-0.00686,0.6668,0.9893
strat,v3,9,100,A_oa_wtd,0.8279,0.8275,0.06901,-0.00042,0.6714,0.9483
strat,v3,9,100,A_macrof1_wtd,0.2034,0.2203,0.02583,0.01683,0.1764,0.2749
strat,v3,9,100,C_frac_majority,,0.9917,0.00865,,,
simple,v3,9,200,A_oa,0.8279,0.8256,0.02028,-0.00233,0.7897,0.8651
simple,v3,9,200,A_kappa,0.0209,0.0211,0.02207,0.00014,-0.009,0.0638
simple,v3,9,200,A_macrof1,0.2034,0.4506,0.17049,0.2472,0.2426,0.9129
simple,v3,9,200,B_oa,0.8511,0.8489,0.02579,-0.00217,0.805,0.9
simple,v3,9,200,C_oa,0.8505,0.8482,0.02559,-0.00227,0.8024,0.895
simple,v3,9,200,A_oa_wtd,0.8279,0.8256,0.02028,-0.00233,0.7897,0.8651
simple,v3,9,200,A_macrof1_wtd,0.2034,0.4506,0.17049,0.2472,0.2426,0.9129
simple,v3,9,200,C_frac_majority,,0.9967,0.00384,,,
strat,v3,9,200,A_oa,0.8279,0.5362,0.01795,-0.29168,0.4981,0.5675
strat,v3,9,200,A_kappa,0.0209,0.1139,0.0219,0.09301,0.0779,0.1508
strat,v3,9,200,A_macrof1,0.2034,0.2657,0.01939,0.06223,0.2299,0.3098
strat,v3,9,200,B_oa,0.8511,0.8557,0.05017,0.00468,0.7444,0.9402
strat,v3,9,200,C_oa,0.8505,0.8555,0.04968,0.00505,0.7441,0.9399
strat,v3,9,200,A_oa_wtd,0.8279,0.8316,0.04379,0.00365,0.7403,0.9127
strat,v3,9,200,A_macrof1_wtd,0.2034,0.2084,0.0162,0.00502,0.1819,0.2387
strat,v3,9,200,C_frac_majority,,0.9928,0.00604,,,
simple,v3,9,500,A_oa,0.8279,0.8289,0.01199,0.00097,0.8067,0.8505
simple,v3,9,500,A_kappa,0.0209,0.0194,0.01366,-0.00151,-0.0005,0.05
simple,v3,9,500,A_macrof1,0.2034,0.3054,0.0819,0.10201,0.1979,0.484
simple,v3,9,500,B_oa,0.8511,0.8507,0.01451,-0.00033,0.826,0.879
simple,v3,9,500,C_oa,0.8505,0.8501,0.01478,-0.00033,0.824,0.88
simple,v3,9,500,A_oa_wtd,0.8279,0.8289,0.01199,0.00097,0.8067,0.8505
simple,v3,9,500,A_macrof1_wtd,0.2034,0.3054,0.0819,0.10201,0.1979,0.484
simple,v3,9,500,C_frac_majority,,0.9962,0.00307,,,
strat,v3,9,500,A_oa,0.8279,0.5374,0.0101,-0.29055,0.5175,0.5557
strat,v3,9,500,A_kappa,0.0209,0.1107,0.01242,0.08978,0.0831,0.1301
strat,v3,9,500,A_macrof1,0.2034,0.2645,0.01084,0.06106,0.2451,0.2835
strat,v3,9,500,B_oa,0.8511,0.8476,0.0338,-0.00349,0.7773,0.9013
strat,v3,9,500,C_oa,0.8505,0.8468,0.03413,-0.00369,0.7727,0.9012
strat,v3,9,500,A_oa_wtd,0.8279,0.8269,0.02935,-0.00103,0.7643,0.8718
strat,v3,9,500,A_macrof1_wtd,0.2034,0.2052,0.01364,0.00175,0.186,0.2412
strat,v3,9,500,C_frac_majority,,0.9928,0.00302,,,
simple,v3,9,1000,A_oa,0.8279,0.8275,0.00991,-0.00038,0.8084,0.8477
simple,v3,9,1000,A_kappa,0.0209,0.0198,0.00948,-0.0011,0.0053,0.0417
simple,v3,9,1000,A_macrof1,0.2034,0.239,0.03569,0.03562,0.1893,0.3261
simple,v3,9,1000,B_oa,0.8511,0.8508,0.01123,-0.00024,0.831,0.874
simple,v3,9,1000,C_oa,0.8505,0.8502,0.01121,-0.00024,0.831,0.873
simple,v3,9,1000,A_oa_wtd,0.8279,0.8275,0.00991,-0.00038,0.8084,0.8477
simple,v3,9,1000,A_macrof1_wtd,0.2034,0.239,0.03569,0.03562,0.1893,0.3261
simple,v3,9,1000,C_frac_majority,,0.9965,0.00209,,,
strat,v3,9,1000,A_oa,0.8279,0.5358,0.00774,-0.29206,0.5204,0.5541
strat,v3,9,1000,A_kappa,0.0209,0.1017,0.00898,0.08077,0.086,0.1169
strat,v3,9,1000,A_macrof1,0.2034,0.2542,0.00696,0.05075,0.2415,0.2669
strat,v3,9,1000,B_oa,0.8511,0.8527,0.02143,0.00164,0.8096,0.8936
strat,v3,9,1000,C_oa,0.8505,0.8521,0.0211,0.00159,0.8093,0.8934
strat,v3,9,1000,A_oa_wtd,0.8279,0.8303,0.01841,0.00239,0.7951,0.8655
strat,v3,9,1000,A_macrof1_wtd,0.2034,0.2052,0.0104,0.00182,0.1935,0.2372
strat,v3,9,1000,C_frac_majority,,0.9932,0.00243,,,
simple,v3,9,2000,A_oa,0.8279,0.8274,0.0064,-0.00051,0.8157,0.8395
simple,v3,9,2000,A_kappa,0.0209,0.0205,0.00692,-0.00039,0.0078,0.0347
simple,v3,9,2000,A_macrof1,0.2034,0.2156,0.02175,0.01218,0.1888,0.2606
simple,v3,9,2000,B_oa,0.8511,0.8505,0.00745,-0.00061,0.8362,0.8638
simple,v3,9,2000,C_oa,0.8505,0.8498,0.0074,-0.00062,0.8367,0.8628
simple,v3,9,2000,A_oa_wtd,0.8279,0.8274,0.0064,-0.00051,0.8157,0.8395
simple,v3,9,2000,A_macrof1_wtd,0.2034,0.2156,0.02175,0.01218,0.1888,0.2606
simple,v3,9,2000,C_frac_majority,,0.9964,0.00131,,,
strat,v3,9,2000,A_oa,0.8279,0.5314,0.00548,-0.29651,0.5206,0.5412
strat,v3,9,2000,A_kappa,0.0209,0.0987,0.00731,0.07776,0.0839,0.1142
strat,v3,9,2000,A_macrof1,0.2034,0.2414,0.00444,0.03799,0.2329,0.2497
strat,v3,9,2000,B_oa,0.8511,0.8541,0.01725,0.00301,0.8246,0.8877
strat,v3,9,2000,C_oa,0.8505,0.8534,0.0172,0.00297,0.8245,0.8885
strat,v3,9,2000,A_oa_wtd,0.8279,0.8302,0.01416,0.00226,0.8029,0.8553
strat,v3,9,2000,A_macrof1_wtd,0.2034,0.2044,0.00732,0.001,0.1941,0.2209
strat,v3,9,2000,C_frac_majority,,0.9923,0.002,,,
simple,v3,9,5000,A_oa,0.8279,0.8274,0.00399,-0.00051,0.8199,0.8351
simple,v3,9,5000,A_kappa,0.0209,0.0206,0.00443,-0.00033,0.0125,0.0291
simple,v3,9,5000,A_macrof1,0.2034,0.2042,0.00846,0.00076,0.1937,0.2179
simple,v3,9,5000,B_oa,0.8511,0.8503,0.00479,-0.00081,0.8421,0.8588
simple,v3,9,5000,C_oa,0.8505,0.8496,0.00487,-0.00083,0.8415,0.8588
simple,v3,9,5000,A_oa_wtd,0.8279,0.8274,0.00399,-0.00051,0.8199,0.8351
simple,v3,9,5000,A_macrof1_wtd,0.2034,0.2042,0.00846,0.00076,0.1937,0.2179
simple,v3,9,5000,C_frac_majority,,0.9964,0.00084,,,
strat,v3,9,5000,A_oa,0.8279,0.5316,0.00408,-0.29634,0.5225,0.5385
strat,v3,9,5000,A_kappa,0.0209,0.0969,0.00526,0.07599,0.0859,0.1063
strat,v3,9,5000,A_macrof1,0.2034,0.2294,0.0024,0.02594,0.2245,0.2338
strat,v3,9,5000,B_oa,0.8511,0.8515,0.01166,0.00041,0.8273,0.8731
strat,v3,9,5000,C_oa,0.8505,0.851,0.01175,0.00054,0.8272,0.8729
strat,v3,9,5000,A_oa_wtd,0.8279,0.8288,0.00942,0.0009,0.8091,0.8448
strat,v3,9,5000,A_macrof1_wtd,0.2034,0.2034,0.00434,-0.0,0.1973,0.2122
strat,v3,9,5000,C_frac_majority,,0.9916,0.00112,,,
simple,v4,1,20,A_oa,0.8943,0.892,0.07612,-0.00231,0.7,1.0
simple,v4,1,20,A_kappa,0.074,0.0533,0.13958,-0.02062,-0.0256,0.4845
simple,v4,1,20,A_macrof1,0.2236,0.9422,0.04974,0.71863,0.8235,1.0
simple,v4,1,20,B_oa,0.8943,0.892,0.07612,-0.00231,0.7,1.0
simple,v4,1,20,C_oa,0.8943,0.892,0.07612,-0.00231,0.7,1.0
simple,v4,1,20,A_oa_wtd,0.8943,0.892,0.07612,-0.00231,0.7,1.0
simple,v4,1,20,A_macrof1_wtd,0.2236,0.9422,0.04974,0.71863,0.8235,1.0
simple,v4,1,20,C_frac_majority,,1.0,0.0,,,
strat,v4,1,20,A_oa,0.8943,0.284,0.07551,-0.61031,0.15,0.45
strat,v4,1,20,A_kappa,0.074,0.105,0.09438,0.03104,-0.0625,0.3125
strat,v4,1,20,A_macrof1,0.2236,0.4089,0.07398,0.18526,0.285,0.5927
strat,v4,1,20,B_oa,0.8943,0.89,0.14807,-0.00435,0.4928,0.9901
strat,v4,1,20,C_oa,0.8943,0.89,0.14807,-0.00435,0.4928,0.9901
strat,v4,1,20,A_oa_wtd,0.8943,0.89,0.14807,-0.00435,0.4928,0.9901
strat,v4,1,20,A_macrof1_wtd,0.2236,0.5618,0.16594,0.33814,0.2956,0.9967
strat,v4,1,20,C_frac_majority,,1.0,0.0,,,
simple,v4,1,50,A_oa,0.8943,0.8992,0.04338,0.00489,0.8095,0.98
simple,v4,1,50,A_kappa,0.074,0.0696,0.10788,-0.00433,-0.0239,0.3243
simple,v4,1,50,A_macrof1,0.2236,0.9414,0.05373,0.71775,0.7484,0.9899
simple,v4,1,50,B_oa,0.8943,0.8992,0.04338,0.00489,0.8095,0.98
simple,v4,1,50,C_oa,0.8943,0.8992,0.04338,0.00489,0.8095,0.98
simple,v4,1,50,A_oa_wtd,0.8943,0.8992,0.04338,0.00489,0.8095,0.98
simple,v4,1,50,A_macrof1_wtd,0.2236,0.9414,0.05373,0.71775,0.7484,0.9899
simple,v4,1,50,C_frac_majority,,1.0,0.0,,,
strat,v4,1,50,A_oa,0.8943,0.2862,0.05051,-0.60811,0.22,0.4105
strat,v4,1,50,A_kappa,0.074,0.1077,0.06314,0.03379,0.025,0.2631
strat,v4,1,50,A_macrof1,0.2236,0.2954,0.05851,0.07179,0.1888,0.4163
strat,v4,1,50,B_oa,0.8943,0.8995,0.09104,0.00519,0.6905,0.9882
strat,v4,1,50,C_oa,0.8943,0.8995,0.09104,0.00519,0.6905,0.9882
strat,v4,1,50,A_oa_wtd,0.8943,0.8995,0.09104,0.00519,0.6905,0.9882
strat,v4,1,50,A_macrof1_wtd,0.2236,0.3559,0.07351,0.1323,0.2201,0.5248
strat,v4,1,50,C_frac_majority,,1.0,0.0,,,
simple,v4,1,100,A_oa,0.8943,0.8916,0.0312,-0.00271,0.83,0.94
simple,v4,1,100,A_kappa,0.074,0.0689,0.08825,-0.00505,-0.0216,0.2513
simple,v4,1,100,A_macrof1,0.2236,0.9043,0.09909,0.68073,0.6296,0.9744
simple,v4,1,100,B_oa,0.8943,0.8916,0.0312,-0.00271,0.83,0.94
simple,v4,1,100,C_oa,0.8943,0.8916,0.0312,-0.00271,0.83,0.94
simple,v4,1,100,A_oa_wtd,0.8943,0.8916,0.0312,-0.00271,0.83,0.94
simple,v4,1,100,A_macrof1_wtd,0.2236,0.9043,0.09909,0.68073,0.6296,0.9744
simple,v4,1,100,C_frac_majority,,1.0,0.0,,,
strat,v4,1,100,A_oa,0.8943,0.291,0.03224,-0.60331,0.23,0.35
strat,v4,1,100,A_kappa,0.074,0.1138,0.0403,0.03979,0.0375,0.1875
strat,v4,1,100,A_macrof1,0.2236,0.2706,0.04706,0.04702,0.1912,0.3666
strat,v4,1,100,B_oa,0.8943,0.8971,0.06364,0.00283,0.7886,0.9869
strat,v4,1,100,C_oa,0.8943,0.8971,0.06364,0.00283,0.7886,0.9869
strat,v4,1,100,A_oa_wtd,0.8943,0.8971,0.06364,0.00283,0.7886,0.9869
strat,v4,1,100,A_macrof1_wtd,0.2236,0.2955,0.05878,0.07189,0.2078,0.4138
strat,v4,1,100,C_frac_majority,,1.0,0.0,,,
simple,v4,1,200,A_oa,0.8943,0.8913,0.02321,-0.00306,0.85,0.94
simple,v4,1,200,A_kappa,0.074,0.0715,0.05612,-0.00244,-0.0112,0.1893
simple,v4,1,200,A_macrof1,0.2236,0.8342,0.14688,0.61056,0.5573,0.9661
simple,v4,1,200,B_oa,0.8943,0.8913,0.02321,-0.00306,0.85,0.94
simple,v4,1,200,C_oa,0.8943,0.8913,0.02321,-0.00306,0.85,0.94
simple,v4,1,200,A_oa_wtd,0.8943,0.8913,0.02321,-0.00306,0.85,0.94
simple,v4,1,200,A_macrof1_wtd,0.2236,0.8342,0.14688,0.61056,0.5573,0.9661
simple,v4,1,200,C_frac_majority,,1.0,0.0,,,
strat,v4,1,200,A_oa,0.8943,0.2893,0.02726,-0.60506,0.2324,0.34
strat,v4,1,200,A_kappa,0.074,0.1116,0.03408,0.0376,0.0405,0.175
strat,v4,1,200,A_macrof1,0.2236,0.2474,0.04039,0.02383,0.1806,0.311
strat,v4,1,200,B_oa,0.8943,0.8932,0.045,-0.00109,0.7899,0.962
strat,v4,1,200,C_oa,0.8943,0.8932,0.045,-0.00109,0.7899,0.962
strat,v4,1,200,A_oa_wtd,0.8943,0.8932,0.045,-0.00109,0.7899,0.962
strat,v4,1,200,A_macrof1_wtd,0.2236,0.2518,0.03424,0.02814,0.2011,0.3344
strat,v4,1,200,C_frac_majority,,1.0,0.0,,,
simple,v4,1,500,A_oa,0.8943,0.8941,0.01282,-0.00021,0.8649,0.916
simple,v4,1,500,A_kappa,0.074,0.0768,0.04546,0.00283,0.0089,0.1696
simple,v4,1,500,A_macrof1,0.2236,0.6974,0.19023,0.47379,0.4009,0.9557
simple,v4,1,500,B_oa,0.8943,0.8941,0.01282,-0.00021,0.8649,0.916
simple,v4,1,500,C_oa,0.8943,0.8941,0.01282,-0.00021,0.8649,0.916
simple,v4,1,500,A_oa_wtd,0.8943,0.8941,0.01282,-0.00021,0.8649,0.916
simple,v4,1,500,A_macrof1_wtd,0.2236,0.6974,0.19023,0.47379,0.4009,0.9557
simple,v4,1,500,C_frac_majority,,1.0,0.0,,,
strat,v4,1,500,A_oa,0.8943,0.2905,0.01454,-0.60377,0.264,0.3161
strat,v4,1,500,A_kappa,0.074,0.1132,0.01818,0.03922,0.08,0.1451
strat,v4,1,500,A_macrof1,0.2236,0.2429,0.01922,0.01931,0.2089,0.2774
strat,v4,1,500,B_oa,0.8943,0.9035,0.02749,0.00916,0.8579,0.9523
strat,v4,1,500,C_oa,0.8943,0.9035,0.02749,0.00916,0.8579,0.9523
strat,v4,1,500,A_oa_wtd,0.8943,0.9035,0.02749,0.00916,0.8579,0.9523
strat,v4,1,500,A_macrof1_wtd,0.2236,0.2389,0.01941,0.01529,0.208,0.2748
strat,v4,1,500,C_frac_majority,,1.0,0.0,,,
