version,W,n,cls,sd_simple,sd_strat,strat_efficiency
v2,1,20,Harvest,0.0,0.03592,
v2,1,20,Development,,0.25432,
v2,1,20,Forest,0.10207,0.15917,1.559
v2,1,20,Urban,0.24188,0.2673,1.105
v2,1,20,Water,0.09755,0.11782,1.208
v2,1,20,Agriculture,0.18048,0.1588,0.88
v2,1,20,Grass/Shrub,0.18237,0.21713,1.191
v2,1,20,Wetland,0.2111,0.15604,0.739
v2,1,20,Beaver,,0.35892,
v2,1,20,Insect/Disease,,0.21361,
v2,1,50,Harvest,0.20412,0.08452,0.414
v2,1,50,Development,,0.17806,
v2,1,50,Forest,0.06149,0.13039,2.12
v2,1,50,Urban,0.21017,0.16518,0.786
v2,1,50,Water,0.08848,0.08764,0.991
v2,1,50,Agriculture,0.13069,0.14054,1.075
v2,1,50,Grass/Shrub,0.13703,0.15124,1.104
v2,1,50,Wetland,0.17145,0.18801,1.097
v2,1,50,Beaver,,0.1085,
v2,1,50,Insect/Disease,0.16667,0.12667,0.76
v2,1,100,Harvest,0.24152,0.10015,0.415
v2,1,100,Development,,0.12292,
v2,1,100,Forest,0.049,0.11884,2.425
v2,1,100,Urban,0.18561,0.15745,0.848
v2,1,100,Water,0.05974,0.07018,1.175
v2,1,100,Agriculture,0.08224,0.09469,1.151
v2,1,100,Grass/Shrub,0.13518,0.13164,0.974
v2,1,100,Wetland,0.12175,0.14061,1.155
v2,1,100,Beaver,,0.07238,
v2,1,100,Insect/Disease,0.2708,0.10052,0.371
v2,1,200,Harvest,0.1187,0.07679,0.647
v2,1,200,Development,,0.07914,
v2,1,200,Forest,0.03508,0.06581,1.876
v2,1,200,Urban,0.15344,0.11025,0.719
v2,1,200,Water,0.04438,0.05063,1.141
v2,1,200,Agriculture,0.06239,0.06137,0.984
v2,1,200,Grass/Shrub,0.10055,0.09607,0.956
v2,1,200,Wetland,0.10583,0.10386,0.981
v2,1,200,Beaver,0.03849,0.00539,0.14
v2,1,200,Insect/Disease,0.2313,0.0593,0.256
v2,1,500,Harvest,0.09183,0.06131,0.668
v2,1,500,Development,0.26937,0.03847,0.143
v2,1,500,Forest,0.01897,0.03997,2.107
v2,1,500,Urban,0.0944,0.06479,0.686
v2,1,500,Water,0.02928,0.03234,1.104
v2,1,500,Agriculture,0.03955,0.03951,0.999
v2,1,500,Grass/Shrub,0.06266,0.06141,0.98
v2,1,500,Wetland,0.07051,0.07303,1.036
v2,1,500,Beaver,0.01256,0.00172,0.137
v2,1,500,Insect/Disease,0.02467,0.02167,0.878
v2,1,1000,Harvest,0.06062,0.03953,0.652
v2,1,1000,Development,0.04654,0.01581,0.34
v2,1,1000,Forest,0.01424,0.02803,1.968
v2,1,1000,Urban,0.06712,0.049,0.73
v2,1,1000,Water,0.01778,0.01825,1.026
v2,1,1000,Agriculture,0.02249,0.03164,1.407
v2,1,1000,Grass/Shrub,0.0407,0.0432,1.061
v2,1,1000,Wetland,0.04595,0.05536,1.205
v2,1,1000,Beaver,0.00319,0.00124,0.39
v2,1,1000,Insect/Disease,0.01581,0.01378,0.871
v2,1,2000,Harvest,0.04853,0.01961,0.404
v2,1,2000,Development,0.02701,0.00657,0.243
v2,1,2000,Forest,0.01088,0.02018,1.854
v2,1,2000,Urban,0.0458,0.03512,0.767
v2,1,2000,Water,0.01365,0.01342,0.983
v2,1,2000,Agriculture,0.0197,0.02083,1.057
v2,1,2000,Grass/Shrub,0.03321,0.02935,0.884
v2,1,2000,Wetland,0.02916,0.03488,1.196
v2,1,2000,Beaver,0.00555,0.00078,0.14
v2,1,2000,Insect/Disease,0.02052,0.00776,0.378
v2,1,5000,Harvest,0.03691,0.01514,0.41
v2,1,5000,Development,0.0126,0.00329,0.261
v2,1,5000,Forest,0.00663,0.01278,1.928
v2,1,5000,Urban,0.02744,0.02214,0.807
v2,1,5000,Water,0.00779,0.00943,1.21
v2,1,5000,Agriculture,0.01148,0.01422,1.239
v2,1,5000,Grass/Shrub,0.0167,0.01799,1.078
v2,1,5000,Wetland,0.0176,0.02247,1.277
v2,1,5000,Beaver,0.00347,0.00041,0.119
v2,1,5000,Insect/Disease,0.01379,0.00549,0.398
v2,3,20,Harvest,0.41239,0.25219,0.612
v2,3,20,Development,,0.27915,
v2,3,20,Forest,0.09519,0.22097,2.321
v2,3,20,Urban,0.24144,0.25648,1.062
v2,3,20,Water,0.11477,0.13471,1.174
v2,3,20,Agriculture,0.16809,0.19509,1.161
v2,3,20,Grass/Shrub,0.20997,0.24269,1.156
v2,3,20,Wetland,0.19242,0.24883,1.293
v2,3,20,Beaver,0.26937,0.26506,0.984
v2,3,20,Insect/Disease,0.37959,0.27976,0.737
v2,3,50,Harvest,0.215,0.15367,0.715
v2,3,50,Development,0.08889,0.17311,1.947
v2,3,50,Forest,0.05796,0.14222,2.454
v2,3,50,Urban,0.1787,0.14769,0.826
v2,3,50,Water,0.08197,0.05455,0.666
v2,3,50,Agriculture,0.10939,0.11629,1.063
v2,3,50,Grass/Shrub,0.14968,0.17132,1.145
v2,3,50,Wetland,0.14275,0.17598,1.233
v2,3,50,Beaver,,0.01899,
v2,3,50,Insect/Disease,0.15288,0.16919,1.107
v2,3,100,Harvest,0.20278,0.11508,0.567
v2,3,100,Development,,0.12506,
v2,3,100,Forest,0.03792,0.07508,1.98
v2,3,100,Urban,0.13296,0.11869,0.893
v2,3,100,Water,0.0551,0.03984,0.723
v2,3,100,Agriculture,0.07297,0.07239,0.992
v2,3,100,Grass/Shrub,0.10704,0.11582,1.082
v2,3,100,Wetland,0.11183,0.12364,1.106
v2,3,100,Beaver,0.09124,0.00288,0.032
v2,3,100,Insect/Disease,0.21744,0.09268,0.426
v2,3,200,Harvest,0.15648,0.06785,0.434
v2,3,200,Development,0.15784,0.05054,0.32
v2,3,200,Forest,0.02502,0.05583,2.232
v2,3,200,Urban,0.10575,0.07602,0.719
v2,3,200,Water,0.03598,0.04138,1.15
v2,3,200,Agriculture,0.04709,0.05236,1.112
v2,3,200,Grass/Shrub,0.07101,0.07984,1.124
v2,3,200,Wetland,0.07648,0.10197,1.333
v2,3,200,Beaver,0.05005,0.00507,0.101
v2,3,200,Insect/Disease,0.11505,0.04711,0.409
v2,3,500,Harvest,0.09626,0.04964,0.516
v2,3,500,Development,0.04836,0.02367,0.49
v2,3,500,Forest,0.01688,0.03515,2.083
v2,3,500,Urban,0.06586,0.06203,0.942
v2,3,500,Water,0.0198,0.01852,0.936
v2,3,500,Agriculture,0.02712,0.03452,1.273
v2,3,500,Grass/Shrub,0.0488,0.05228,1.071
v2,3,500,Wetland,0.05191,0.05849,1.127
v2,3,500,Beaver,0.01716,0.01681,0.98
v2,3,500,Insect/Disease,0.04289,0.04283,0.998
v2,3,1000,Harvest,0.07064,0.03942,0.558
v2,3,1000,Development,0.07727,0.02143,0.277
v2,3,1000,Forest,0.01051,0.02588,2.462
v2,3,1000,Urban,0.0487,0.03482,0.715
v2,3,1000,Water,0.01462,0.01675,1.145
v2,3,1000,Agriculture,0.01924,0.02176,1.131
v2,3,1000,Grass/Shrub,0.03495,0.03609,1.033
v2,3,1000,Wetland,0.03779,0.03932,1.04
v2,3,1000,Beaver,0.00886,0.00288,0.325
v2,3,1000,Insect/Disease,0.02818,0.02627,0.932
v2,3,2000,Harvest,0.04726,0.0296,0.626
v2,3,2000,Development,0.04719,0.01221,0.259
v2,3,2000,Forest,0.00795,0.01717,2.161
v2,3,2000,Urban,0.03446,0.02273,0.66
v2,3,2000,Water,0.01039,0.0122,1.174
v2,3,2000,Agriculture,0.01425,0.01762,1.237
v2,3,2000,Grass/Shrub,0.0237,0.02653,1.12
v2,3,2000,Wetland,0.02672,0.0278,1.04
v2,3,2000,Beaver,0.0064,0.00277,0.433
v2,3,2000,Insect/Disease,0.02027,0.01269,0.626
v2,3,5000,Harvest,0.03144,0.01735,0.552
v2,3,5000,Development,0.01857,0.00821,0.442
v2,3,5000,Forest,0.00537,0.01068,1.99
v2,3,5000,Urban,0.02258,0.01722,0.763
v2,3,5000,Water,0.00649,0.0064,0.986
v2,3,5000,Agriculture,0.00875,0.01128,1.289
v2,3,5000,Grass/Shrub,0.01603,0.01703,1.062
v2,3,5000,Wetland,0.01631,0.01867,1.145
v2,3,5000,Beaver,0.00333,0.00287,0.86
v2,3,5000,Insect/Disease,0.01303,0.01441,1.106
v2,5,20,Harvest,0.34413,0.25605,0.744
v2,5,20,Development,,0.25165,
v2,5,20,Forest,0.08379,0.18752,2.238
v2,5,20,Urban,0.21701,0.22213,1.024
v2,5,20,Water,0.11648,0.08051,0.691
v2,5,20,Agriculture,0.14534,0.19075,1.312
v2,5,20,Grass/Shrub,0.22149,0.20042,0.905
v2,5,20,Wetland,0.2203,0.24723,1.122
v2,5,20,Beaver,0.11523,0.14493,1.258
v2,5,20,Insect/Disease,0.23902,0.18495,0.774
v2,5,50,Harvest,0.30028,0.15042,0.501
v2,5,50,Development,0.13411,0.12171,0.908
v2,5,50,Forest,0.04994,0.09971,1.997
v2,5,50,Urban,0.17947,0.13198,0.735
v2,5,50,Water,0.06862,0.04581,0.668
v2,5,50,Agriculture,0.09686,0.10151,1.048
v2,5,50,Grass/Shrub,0.13617,0.13864,1.018
v2,5,50,Wetland,0.16891,0.15874,0.94
v2,5,50,Beaver,0.02362,0.05014,2.123
v2,5,50,Insect/Disease,0.13092,0.1367,1.044
v2,5,100,Harvest,0.23544,0.1044,0.443
v2,5,100,Development,0.27636,0.05306,0.192
v2,5,100,Forest,0.02983,0.07366,2.469
v2,5,100,Urban,0.14349,0.10069,0.702
v2,5,100,Water,0.04281,0.04145,0.968
v2,5,100,Agriculture,0.06295,0.06928,1.101
v2,5,100,Grass/Shrub,0.10549,0.10799,1.024
v2,5,100,Wetland,0.11416,0.11909,1.043
v2,5,100,Beaver,0.04372,0.00359,0.082
v2,5,100,Insect/Disease,0.10068,0.07601,0.755
v2,5,200,Harvest,0.12591,0.07283,0.578
v2,5,200,Development,0.14158,0.01444,0.102
v2,5,200,Forest,0.02462,0.05425,2.203
v2,5,200,Urban,0.0964,0.07548,0.783
v2,5,200,Water,0.03059,0.03075,1.005
v2,5,200,Agriculture,0.04246,0.04614,1.087
v2,5,200,Grass/Shrub,0.07106,0.07834,1.102
v2,5,200,Wetland,0.08111,0.08193,1.01
v2,5,200,Beaver,0.0293,0.00239,0.082
v2,5,200,Insect/Disease,0.05591,0.03409,0.61
v2,5,500,Harvest,0.08694,0.04961,0.571
v2,5,500,Development,0.10761,0.01685,0.157
v2,5,500,Forest,0.01524,0.03417,2.243
v2,5,500,Urban,0.04952,0.04623,0.934
v2,5,500,Water,0.0181,0.02124,1.173
v2,5,500,Agriculture,0.02988,0.03313,1.109
v2,5,500,Grass/Shrub,0.04404,0.04291,0.974
v2,5,500,Wetland,0.04589,0.05373,1.171
v2,5,500,Beaver,0.01028,0.00598,0.581
v2,5,500,Insect/Disease,0.03465,0.03826,1.104
v2,5,1000,Harvest,0.06135,0.03766,0.614
v2,5,1000,Development,0.06213,0.02821,0.454
v2,5,1000,Forest,0.01153,0.02039,1.769
v2,5,1000,Urban,0.04011,0.03295,0.821
v2,5,1000,Water,0.01437,0.013,0.905
v2,5,1000,Agriculture,0.01595,0.02152,1.349
v2,5,1000,Grass/Shrub,0.02908,0.03526,1.213
v2,5,1000,Wetland,0.03458,0.03724,1.077
v2,5,1000,Beaver,0.00768,0.00621,0.808
v2,5,1000,Insect/Disease,0.02605,0.01573,0.604
v2,5,2000,Harvest,0.04537,0.02716,0.599
v2,5,2000,Development,0.02618,0.01071,0.409
v2,5,2000,Forest,0.00828,0.015,1.811
v2,5,2000,Urban,0.02949,0.0233,0.79
v2,5,2000,Water,0.00973,0.01022,1.05
v2,5,2000,Agriculture,0.01392,0.01647,1.183
v2,5,2000,Grass/Shrub,0.02518,0.02428,0.964
v2,5,2000,Wetland,0.01903,0.02649,1.392
v2,5,2000,Beaver,0.00546,0.00192,0.352
v2,5,2000,Insect/Disease,0.01711,0.01737,1.015
v2,5,5000,Harvest,0.02736,0.01852,0.677
v2,5,5000,Development,0.0165,0.00633,0.384
v2,5,5000,Forest,0.00432,0.0101,2.335
v2,5,5000,Urban,0.01492,0.01462,0.98
v2,5,5000,Water,0.00517,0.00581,1.125
v2,5,5000,Agriculture,0.00857,0.00966,1.127
v2,5,5000,Grass/Shrub,0.01244,0.01684,1.354
v2,5,5000,Wetland,0.01339,0.0155,1.157
v2,5,5000,Beaver,0.00294,0.00273,0.931
v2,5,5000,Insect/Disease,0.01377,0.01124,0.816
v2,7,20,Harvest,0.30699,0.23099,0.752
v2,7,20,Development,0.45176,0.15303,0.339
v2,7,20,Forest,0.081,0.14432,1.782
v2,7,20,Urban,0.21163,0.17203,0.813
v2,7,20,Water,0.10749,0.09708,0.903
v2,7,20,Agriculture,0.14182,0.21846,1.54
v2,7,20,Grass/Shrub,0.19021,0.21181,1.114
v2,7,20,Wetland,0.1858,0.23015,1.239
v2,7,20,Beaver,,0.06383,
v2,7,20,Insect/Disease,,0.27771,
v2,7,50,Harvest,0.19861,0.15103,0.76
v2,7,50,Development,0.031,0.06439,2.077
v2,7,50,Forest,0.04408,0.09723,2.206
v2,7,50,Urban,0.1702,0.13528,0.795
v2,7,50,Water,0.0582,0.06328,1.087
v2,7,50,Agriculture,0.08448,0.08206,0.971
v2,7,50,Grass/Shrub,0.13222,0.13338,1.009
v2,7,50,Wetland,0.14795,0.17122,1.157
v2,7,50,Beaver,0.13734,0.01244,0.091
v2,7,50,Insect/Disease,0.17543,0.08797,0.501
v2,7,100,Harvest,0.20031,0.09286,0.464
v2,7,100,Development,0.15524,0.04827,0.311
v2,7,100,Forest,0.03339,0.07752,2.322
v2,7,100,Urban,0.11058,0.08534,0.772
v2,7,100,Water,0.03977,0.04137,1.04
v2,7,100,Agriculture,0.05951,0.06539,1.099
v2,7,100,Grass/Shrub,0.09488,0.0976,1.029
v2,7,100,Wetland,0.0983,0.10909,1.11
v2,7,100,Beaver,0.04012,0.0237,0.591
v2,7,100,Insect/Disease,0.15619,0.05922,0.379
v2,7,200,Harvest,0.13027,0.06994,0.537
v2,7,200,Development,0.09062,0.03551,0.392
v2,7,200,Forest,0.02369,0.04393,1.854
v2,7,200,Urban,0.07806,0.06444,0.825
v2,7,200,Water,0.02993,0.0295,0.986
v2,7,200,Agriculture,0.03878,0.04551,1.174
v2,7,200,Grass/Shrub,0.06023,0.06533,1.085
v2,7,200,Wetland,0.073,0.07472,1.024
v2,7,200,Beaver,0.02264,0.00598,0.264
v2,7,200,Insect/Disease,0.09477,0.03984,0.42
v2,7,500,Harvest,0.10571,0.04794,0.453
v2,7,500,Development,0.0684,0.01127,0.165
v2,7,500,Forest,0.01431,0.02482,1.735
v2,7,500,Urban,0.05065,0.04028,0.795
v2,7,500,Water,0.01583,0.0193,1.22
v2,7,500,Agriculture,0.02544,0.02875,1.13
v2,7,500,Grass/Shrub,0.04091,0.04357,1.065
v2,7,500,Wetland,0.04352,0.04891,1.124
v2,7,500,Beaver,0.00978,0.01431,1.463
v2,7,500,Insect/Disease,0.02928,0.01328,0.453
v2,7,1000,Harvest,0.06688,0.03305,0.494
v2,7,1000,Development,0.04608,0.01054,0.229
v2,7,1000,Forest,0.01013,0.01955,1.929
v2,7,1000,Urban,0.03656,0.03024,0.827
v2,7,1000,Water,0.01372,0.0134,0.977
v2,7,1000,Agriculture,0.0186,0.02006,1.078
v2,7,1000,Grass/Shrub,0.03273,0.0371,1.134
v2,7,1000,Wetland,0.02982,0.03474,1.165
v2,7,1000,Beaver,0.00651,0.00222,0.341
v2,7,1000,Insect/Disease,0.02061,0.01758,0.853
v2,7,2000,Harvest,0.04051,0.02407,0.594
v2,7,2000,Development,0.02314,0.00912,0.394
v2,7,2000,Forest,0.00695,0.01545,2.223
v2,7,2000,Urban,0.02572,0.01912,0.743
v2,7,2000,Water,0.00868,0.00825,0.951
v2,7,2000,Agriculture,0.01237,0.01434,1.16
v2,7,2000,Grass/Shrub,0.02143,0.02191,1.022
v2,7,2000,Wetland,0.02437,0.02571,1.055
v2,7,2000,Beaver,0.00429,0.00327,0.762
v2,7,2000,Insect/Disease,0.01551,0.01857,1.197
v2,7,5000,Harvest,0.02343,0.01811,0.773
v2,7,5000,Development,0.0126,0.00897,0.712
v2,7,5000,Forest,0.00486,0.0099,2.039
v2,7,5000,Urban,0.01551,0.01326,0.855
v2,7,5000,Water,0.00583,0.00567,0.972
v2,7,5000,Agriculture,0.00858,0.00972,1.134
v2,7,5000,Grass/Shrub,0.01382,0.01443,1.044
v2,7,5000,Wetland,0.01311,0.01659,1.266
v2,7,5000,Beaver,0.00277,0.00316,1.142
v2,7,5000,Insect/Disease,0.0093,0.01227,1.319
v2,9,20,Harvest,0.28107,0.24451,0.87
v2,9,20,Development,0.11285,0.15793,1.399
v2,9,20,Forest,0.06748,0.14653,2.172
v2,9,20,Urban,0.18704,0.18031,0.964
v2,9,20,Water,0.11914,0.06783,0.569
v2,9,20,Agriculture,0.15334,0.18061,1.178
v2,9,20,Grass/Shrub,0.16641,0.20649,1.241
v2,9,20,Wetland,0.18365,0.21827,1.189
v2,9,20,Beaver,0.00196,0.04508,22.962
v2,9,20,Insect/Disease,0.12433,0.15154,1.219
v2,9,50,Harvest,0.31896,0.11705,0.367
v2,9,50,Development,0.0126,0.07793,6.185
v2,9,50,Forest,0.04787,0.09965,2.082
v2,9,50,Urban,0.12624,0.11024,0.873
v2,9,50,Water,0.0989,0.04596,0.465
v2,9,50,Agriculture,0.07261,0.10528,1.45
v2,9,50,Grass/Shrub,0.12891,0.14077,1.092
v2,9,50,Wetland,0.12549,0.15812,1.26
v2,9,50,Beaver,0.05748,0.0042,0.073
v2,9,50,Insect/Disease,0.09148,0.07134,0.78
v2,9,100,Harvest,0.22901,0.11288,0.493
v2,9,100,Development,0.13627,0.03688,0.271
v2,9,100,Forest,0.02993,0.06958,2.325
v2,9,100,Urban,0.10319,0.09533,0.924
v2,9,100,Water,0.03489,0.0324,0.928
v2,9,100,Agriculture,0.05467,0.05836,1.068
v2,9,100,Grass/Shrub,0.0878,0.09827,1.119
v2,9,100,Wetland,0.09097,0.0992,1.091
v2,9,100,Beaver,0.04868,0.03347,0.688
v2,9,100,Insect/Disease,0.03794,0.0612,1.613
v2,9,200,Harvest,0.11809,0.06566,0.556
v2,9,200,Development,0.1542,0.02273,0.147
v2,9,200,Forest,0.02105,0.04606,2.188
v2,9,200,Urban,0.06589,0.06982,1.06
v2,9,200,Water,0.0281,0.02859,1.017
v2,9,200,Agriculture,0.03822,0.03773,0.987
v2,9,200,Grass/Shrub,0.05494,0.07281,1.325
v2,9,200,Wetland,0.06966,0.0676,0.97
v2,9,200,Beaver,0.02469,0.00473,0.192
v2,9,200,Insect/Disease,0.06758,0.03478,0.515
v2,9,500,Harvest,0.07508,0.06186,0.824
v2,9,500,Development,0.04202,0.02079,0.495
v2,9,500,Forest,0.01266,0.03315,2.62
v2,9,500,Urban,0.03827,0.04055,1.06
v2,9,500,Water,0.01569,0.01536,0.98
v2,9,500,Agriculture,0.02673,0.02906,1.087
v2,9,500,Grass/Shrub,0.03869,0.04241,1.096
v2,9,500,Wetland,0.03805,0.0502,1.319
v2,9,500,Beaver,0.0077,0.00743,0.964
v2,9,500,Insect/Disease,0.02723,0.03276,1.203
v2,9,1000,Harvest,0.0522,0.04856,0.93
v2,9,1000,Development,0.02379,0.01506,0.633
