design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
simple,v3,7,20,Harvest,0.048,0.1422,0.56,0.1035,0.0109
simple,v3,7,20,Development,0.0246,0.1205,0.88,0.067,0.015
simple,v3,7,20,Forest,0.6555,0.6383,0.0,0.3752,-0.1479
simple,v3,7,20,Urban,0.7226,0.657,0.09,0.1197,0.0271
simple,v3,7,20,Water,0.9737,0.9599,0.11,0.0333,0.0017
simple,v3,7,20,Agriculture,0.8811,0.8402,0.0,0.1514,-0.0081
simple,v3,7,20,Grass/Shrub,0.2891,0.2465,0.0,0.2502,-0.0103
simple,v3,7,20,Wetland,0.4973,0.4754,0.03,0.1935,-0.0335
simple,v3,7,20,Beaver,0.0225,0.0478,0.91,0.2675,0.1169
simple,v3,7,20,Insect/Disease,0.0329,0.0055,0.68,0.1265,0.0282
strat,v3,7,20,Harvest,0.048,0.1439,0.2,0.2732,-0.0513
strat,v3,7,20,Development,0.0246,0.2064,0.14,0.1885,-0.0204
strat,v3,7,20,Forest,0.6555,0.4818,0.0,0.3327,0.0019
strat,v3,7,20,Urban,0.7226,0.7203,0.0,0.1968,0.0459
strat,v3,7,20,Water,0.9737,0.9686,0.0,0.0585,0.0026
strat,v3,7,20,Agriculture,0.8811,0.7496,0.0,0.2028,0.014
strat,v3,7,20,Grass/Shrub,0.2891,0.3088,0.01,0.2526,-0.0314
strat,v3,7,20,Wetland,0.4973,0.4361,0.0,0.2462,-0.0191
strat,v3,7,20,Beaver,0.0225,0.2345,0.0,0.2565,0.0673
strat,v3,7,20,Insect/Disease,0.0329,0.1289,0.26,0.194,-0.0095
simple,v3,7,50,Harvest,0.048,0.0642,0.22,0.113,0.006
simple,v3,7,50,Development,0.0246,0.2197,0.8,0.0686,0.0129
simple,v3,7,50,Forest,0.6555,0.6591,0.0,0.3765,-0.1433
simple,v3,7,50,Urban,0.7226,0.6966,0.01,0.1136,0.0181
simple,v3,7,50,Water,0.9737,0.9745,0.01,0.045,0.0025
simple,v3,7,50,Agriculture,0.8811,0.8803,0.0,0.1526,-0.0039
simple,v3,7,50,Grass/Shrub,0.2891,0.3121,0.0,0.2511,-0.0022
simple,v3,7,50,Wetland,0.4973,0.4556,0.0,0.2299,-0.0354
simple,v3,7,50,Beaver,0.0225,0.0044,0.88,0.2717,0.1114
simple,v3,7,50,Insect/Disease,0.0329,0.0504,0.44,0.1566,0.034
strat,v3,7,50,Harvest,0.048,0.0969,0.0,0.2772,-0.0513
strat,v3,7,50,Development,0.0246,0.0791,0.01,0.1982,-0.0186
strat,v3,7,50,Forest,0.6555,0.5003,0.0,0.3353,0.0063
strat,v3,7,50,Urban,0.7226,0.7238,0.0,0.207,0.0508
strat,v3,7,50,Water,0.9737,0.9722,0.0,0.0613,0.0
strat,v3,7,50,Agriculture,0.8811,0.808,0.0,0.1802,0.0067
strat,v3,7,50,Grass/Shrub,0.2891,0.3239,0.0,0.2555,-0.0335
strat,v3,7,50,Wetland,0.4973,0.3778,0.0,0.2699,-0.018
strat,v3,7,50,Beaver,0.0225,0.2728,0.0,0.2559,0.0691
strat,v3,7,50,Insect/Disease,0.0329,0.0904,0.02,0.2059,-0.0116
simple,v3,7,100,Harvest,0.048,0.0541,0.03,0.1244,0.0042
simple,v3,7,100,Development,0.0246,0.0541,0.62,0.0815,0.0128
simple,v3,7,100,Forest,0.6555,0.6576,0.0,0.3804,-0.1463
simple,v3,7,100,Urban,0.7226,0.7193,0.0,0.1265,0.0217
simple,v3,7,100,Water,0.9737,0.973,0.0,0.0506,0.002
simple,v3,7,100,Agriculture,0.8811,0.8802,0.0,0.1496,-0.0079
simple,v3,7,100,Grass/Shrub,0.2891,0.2747,0.0,0.2531,0.0009
simple,v3,7,100,Wetland,0.4973,0.4972,0.0,0.2253,-0.0385
simple,v3,7,100,Beaver,0.0225,0.0297,0.7,0.2871,0.1182
simple,v3,7,100,Insect/Disease,0.0329,0.0159,0.15,0.167,0.0329
strat,v3,7,100,Harvest,0.048,0.0742,0.0,0.2819,-0.0525
strat,v3,7,100,Development,0.0246,0.1094,0.0,0.1968,-0.0209
strat,v3,7,100,Forest,0.6555,0.4908,0.0,0.3422,0.0047
strat,v3,7,100,Urban,0.7226,0.7266,0.0,0.2086,0.0508
strat,v3,7,100,Water,0.9737,0.9614,0.0,0.0768,0.0025
strat,v3,7,100,Agriculture,0.8811,0.7767,0.0,0.1986,0.0088
strat,v3,7,100,Grass/Shrub,0.2891,0.2969,0.0,0.2703,-0.0315
strat,v3,7,100,Wetland,0.4973,0.3942,0.0,0.2643,-0.021
strat,v3,7,100,Beaver,0.0225,0.288,0.0,0.256,0.069
strat,v3,7,100,Insect/Disease,0.0329,0.1444,0.02,0.1959,-0.01
simple,v3,7,200,Harvest,0.048,0.0432,0.0,0.129,0.0074
simple,v3,7,200,Development,0.0246,0.0515,0.44,0.0918,0.0147
simple,v3,7,200,Forest,0.6555,0.6559,0.0,0.3812,-0.1499
simple,v3,7,200,Urban,0.7226,0.7353,0.0,0.1223,0.0203
simple,v3,7,200,Water,0.9737,0.9784,0.0,0.0524,0.0019
simple,v3,7,200,Agriculture,0.8811,0.8834,0.0,0.1566,-0.0071
simple,v3,7,200,Grass/Shrub,0.2891,0.2865,0.0,0.2553,-0.0039
simple,v3,7,200,Wetland,0.4973,0.476,0.0,0.2274,-0.0308
simple,v3,7,200,Beaver,0.0225,0.0232,0.5,0.2856,0.1164
simple,v3,7,200,Insect/Disease,0.0329,0.0291,0.01,0.1657,0.0311
strat,v3,7,200,Harvest,0.048,0.0768,0.0,0.2788,-0.0511
strat,v3,7,200,Development,0.0246,0.0938,0.0,0.1976,-0.0182
strat,v3,7,200,Forest,0.6555,0.4802,0.0,0.3441,0.0054
strat,v3,7,200,Urban,0.7226,0.7232,0.0,0.2089,0.0496
strat,v3,7,200,Water,0.9737,0.962,0.0,0.0784,0.0024
strat,v3,7,200,Agriculture,0.8811,0.782,0.0,0.199,0.0093
strat,v3,7,200,Grass/Shrub,0.2891,0.3076,0.0,0.2634,-0.032
strat,v3,7,200,Wetland,0.4973,0.4241,0.0,0.2592,-0.0199
strat,v3,7,200,Beaver,0.0225,0.2447,0.0,0.2631,0.0694
strat,v3,7,200,Insect/Disease,0.0329,0.126,0.0,0.2007,-0.0148
simple,v3,7,500,Harvest,0.048,0.0602,0.0,0.1331,0.0055
simple,v3,7,500,Development,0.0246,0.0399,0.13,0.0918,0.0135
simple,v3,7,500,Forest,0.6555,0.6544,0.0,0.3816,-0.1455
simple,v3,7,500,Urban,0.7226,0.7213,0.0,0.1231,0.0204
simple,v3,7,500,Water,0.9737,0.9725,0.0,0.0608,0.0026
simple,v3,7,500,Agriculture,0.8811,0.8786,0.0,0.1594,-0.0074
simple,v3,7,500,Grass/Shrub,0.2891,0.2865,0.0,0.258,-0.0034
simple,v3,7,500,Wetland,0.4973,0.4867,0.0,0.2337,-0.0357
simple,v3,7,500,Beaver,0.0225,0.0184,0.21,0.2894,0.1185
simple,v3,7,500,Insect/Disease,0.0329,0.0399,0.0,0.1672,0.0315
strat,v3,7,500,Harvest,0.048,0.0681,0.0,0.2771,-0.051
strat,v3,7,500,Development,0.0246,0.0945,0.0,0.1993,-0.0179
strat,v3,7,500,Forest,0.6555,0.5019,0.0,0.3392,0.0047
strat,v3,7,500,Urban,0.7226,0.7198,0.0,0.2102,0.0498
strat,v3,7,500,Water,0.9737,0.9619,0.0,0.0799,0.0019
strat,v3,7,500,Agriculture,0.8811,0.7819,0.0,0.1997,0.0092
strat,v3,7,500,Grass/Shrub,0.2891,0.3131,0.0,0.2651,-0.0328
strat,v3,7,500,Wetland,0.4973,0.4197,0.0,0.262,-0.0187
strat,v3,7,500,Beaver,0.0225,0.26,0.0,0.2599,0.0687
strat,v3,7,500,Insect/Disease,0.0329,0.105,0.0,0.2003,-0.0139
simple,v3,7,1000,Harvest,0.048,0.0532,0.0,0.1314,0.0051
simple,v3,7,1000,Development,0.0246,0.0474,0.0,0.0912,0.0135
simple,v3,7,1000,Forest,0.6555,0.6574,0.0,0.3817,-0.1485
simple,v3,7,1000,Urban,0.7226,0.7278,0.0,0.1224,0.0201
simple,v3,7,1000,Water,0.9737,0.9738,0.0,0.0607,0.0022
simple,v3,7,1000,Agriculture,0.8811,0.8802,0.0,0.1591,-0.0067
simple,v3,7,1000,Grass/Shrub,0.2891,0.2857,0.0,0.2618,-0.0004
simple,v3,7,1000,Wetland,0.4973,0.4916,0.0,0.2297,-0.0337
simple,v3,7,1000,Beaver,0.0225,0.0227,0.04,0.2873,0.1168
simple,v3,7,1000,Insect/Disease,0.0329,0.0372,0.0,0.1674,0.0315
strat,v3,7,1000,Harvest,0.048,0.0707,0.0,0.2777,-0.0524
strat,v3,7,1000,Development,0.0246,0.0889,0.0,0.2005,-0.0176
strat,v3,7,1000,Forest,0.6555,0.4933,0.0,0.3415,0.0043
strat,v3,7,1000,Urban,0.7226,0.721,0.0,0.2087,0.0488
strat,v3,7,1000,Water,0.9737,0.9632,0.0,0.0788,0.0016
strat,v3,7,1000,Agriculture,0.8811,0.7786,0.0,0.2009,0.01
strat,v3,7,1000,Grass/Shrub,0.2891,0.304,0.0,0.2653,-0.0327
strat,v3,7,1000,Wetland,0.4973,0.4161,0.0,0.261,-0.0195
strat,v3,7,1000,Beaver,0.0225,0.2563,0.0,0.2621,0.07
strat,v3,7,1000,Insect/Disease,0.0329,0.12,0.0,0.2011,-0.0126
simple,v3,7,2000,Harvest,0.048,0.0522,0.0,0.1316,0.0053
simple,v3,7,2000,Development,0.0246,0.0338,0.0,0.0915,0.0133
simple,v3,7,2000,Forest,0.6555,0.6567,0.0,0.3813,-0.1467
simple,v3,7,2000,Urban,0.7226,0.7264,0.0,0.1234,0.02
simple,v3,7,2000,Water,0.9737,0.9731,0.0,0.062,0.0023
simple,v3,7,2000,Agriculture,0.8811,0.8804,0.0,0.1589,-0.0069
simple,v3,7,2000,Grass/Shrub,0.2891,0.2816,0.0,0.2613,-0.0
simple,v3,7,2000,Wetland,0.4973,0.4954,0.0,0.2323,-0.0347
simple,v3,7,2000,Beaver,0.0225,0.0212,0.0,0.2867,0.1164
simple,v3,7,2000,Insect/Disease,0.0329,0.0338,0.0,0.1675,0.0311
strat,v3,7,2000,Harvest,0.048,0.0652,0.0,0.2796,-0.053
strat,v3,7,2000,Development,0.0246,0.0907,0.0,0.2029,-0.018
strat,v3,7,2000,Forest,0.6555,0.4988,0.0,0.3413,0.0074
strat,v3,7,2000,Urban,0.7226,0.7203,0.0,0.2103,0.0494
strat,v3,7,2000,Water,0.9737,0.9639,0.0,0.0787,0.0017
strat,v3,7,2000,Agriculture,0.8811,0.7816,0.0,0.2006,0.0096
strat,v3,7,2000,Grass/Shrub,0.2891,0.3077,0.0,0.266,-0.0327
strat,v3,7,2000,Wetland,0.4973,0.4233,0.0,0.26,-0.0208
strat,v3,7,2000,Beaver,0.0225,0.2449,0.0,0.2596,0.071
strat,v3,7,2000,Insect/Disease,0.0329,0.113,0.0,0.2017,-0.0145
simple,v3,7,5000,Harvest,0.048,0.0467,0.0,0.1341,0.0054
simple,v3,7,5000,Development,0.0246,0.0233,0.0,0.0918,0.0133
simple,v3,7,5000,Forest,0.6555,0.6566,0.0,0.3817,-0.147
simple,v3,7,5000,Urban,0.7226,0.7232,0.0,0.124,0.0202
simple,v3,7,5000,Water,0.9737,0.9728,0.0,0.0628,0.0025
simple,v3,7,5000,Agriculture,0.8811,0.8801,0.0,0.1585,-0.0069
simple,v3,7,5000,Grass/Shrub,0.2891,0.2914,0.0,0.26,-0.0004
simple,v3,7,5000,Wetland,0.4973,0.4968,0.0,0.231,-0.0357
simple,v3,7,5000,Beaver,0.0225,0.0221,0.0,0.2883,0.1171
simple,v3,7,5000,Insect/Disease,0.0329,0.0336,0.0,0.1687,0.0315
strat,v3,7,5000,Harvest,0.048,0.0636,0.0,0.2934,-0.0588
strat,v3,7,5000,Development,0.0246,0.0755,0.0,0.1728,-0.0019
strat,v3,7,5000,Forest,0.6555,0.4952,0.0,0.3493,0.013
strat,v3,7,5000,Urban,0.7226,0.7474,0.0,0.1932,0.0408
strat,v3,7,5000,Water,0.9737,0.9712,0.0,0.0733,0.002
strat,v3,7,5000,Agriculture,0.8811,0.8109,0.0,0.1897,0.0047
strat,v3,7,5000,Grass/Shrub,0.2891,0.3141,0.0,0.2725,-0.0354
strat,v3,7,5000,Wetland,0.4973,0.4443,0.0,0.2562,-0.0299
strat,v3,7,5000,Beaver,0.0225,0.1698,0.0,0.2552,0.0831
strat,v3,7,5000,Insect/Disease,0.0329,0.1166,0.0,0.2089,-0.0178
simple,v3,9,20,Harvest,0.0486,0.0769,0.56,0.0982,0.0095
simple,v3,9,20,Development,0.026,0.0366,0.88,0.066,0.0177
simple,v3,9,20,Forest,0.6613,0.6729,0.0,0.3541,-0.1354
simple,v3,9,20,Urban,0.738,0.7015,0.06,0.1049,0.0218
simple,v3,9,20,Water,0.9766,0.9557,0.13,0.0376,0.002
simple,v3,9,20,Agriculture,0.8921,0.8677,0.0,0.1434,-0.0066
simple,v3,9,20,Grass/Shrub,0.2956,0.2651,0.0,0.241,-0.0017
simple,v3,9,20,Wetland,0.5105,0.47,0.0,0.2095,-0.0433
simple,v3,9,20,Beaver,0.0238,0.0165,0.87,0.2554,0.1079
simple,v3,9,20,Insect/Disease,0.0341,0.0933,0.62,0.117,0.028
strat,v3,9,20,Harvest,0.0486,0.1513,0.12,0.2622,-0.0477
strat,v3,9,20,Development,0.026,0.1457,0.08,0.1888,-0.0169
strat,v3,9,20,Forest,0.6613,0.5513,0.0,0.3163,-0.0086
strat,v3,9,20,Urban,0.738,0.7163,0.0,0.1935,0.0496
strat,v3,9,20,Water,0.9766,0.9825,0.0,0.0395,0.0009
strat,v3,9,20,Agriculture,0.8921,0.807,0.0,0.1776,0.0095
strat,v3,9,20,Grass/Shrub,0.2956,0.3584,0.0,0.2264,-0.0334
strat,v3,9,20,Wetland,0.5105,0.4839,0.0,0.2172,-0.021
strat,v3,9,20,Beaver,0.0238,0.2949,0.0,0.247,0.0732
strat,v3,9,20,Insect/Disease,0.0341,0.1614,0.15,0.1708,-0.0058
simple,v3,9,50,Harvest,0.0486,0.0527,0.17,0.118,0.0018
simple,v3,9,50,Development,0.026,0.1751,0.65,0.0702,0.0128
simple,v3,9,50,Forest,0.6613,0.6569,0.0,0.3678,-0.1459
simple,v3,9,50,Urban,0.738,0.7388,0.0,0.1046,0.0192
simple,v3,9,50,Water,0.9766,0.9734,0.01,0.0433,0.0027
simple,v3,9,50,Agriculture,0.8921,0.8831,0.0,0.145,-0.005
simple,v3,9,50,Grass/Shrub,0.2956,0.2959,0.0,0.2298,-0.0054
simple,v3,9,50,Wetland,0.5105,0.5167,0.0,0.2106,-0.0413
simple,v3,9,50,Beaver,0.0238,0.0993,0.79,0.2878,0.1251
simple,v3,9,50,Insect/Disease,0.0341,0.1025,0.27,0.1613,0.0359
strat,v3,9,50,Harvest,0.0486,0.1047,0.01,0.2564,-0.0492
strat,v3,9,50,Development,0.026,0.112,0.0,0.1839,-0.0167
strat,v3,9,50,Forest,0.6613,0.5377,0.0,0.3223,-0.0058
strat,v3,9,50,Urban,0.738,0.7544,0.0,0.1839,0.0439
strat,v3,9,50,Water,0.9766,0.9765,0.0,0.0542,0.0021
strat,v3,9,50,Agriculture,0.8921,0.7945,0.0,0.1908,0.0124
strat,v3,9,50,Grass/Shrub,0.2956,0.2855,0.0,0.2443,-0.0315
strat,v3,9,50,Wetland,0.5105,0.4619,0.0,0.241,-0.0155
strat,v3,9,50,Beaver,0.0238,0.2583,0.0,0.248,0.0678
strat,v3,9,50,Insect/Disease,0.0341,0.1066,0.01,0.18,-0.0075
simple,v3,9,100,Harvest,0.0486,0.0653,0.03,0.1183,0.005
simple,v3,9,100,Development,0.026,0.1123,0.58,0.0764,0.0133
simple,v3,9,100,Forest,0.6613,0.6562,0.0,0.3725,-0.1538
simple,v3,9,100,Urban,0.738,0.7418,0.0,0.1084,0.0198
simple,v3,9,100,Water,0.9766,0.9775,0.0,0.0486,0.0034
simple,v3,9,100,Agriculture,0.8921,0.8847,0.0,0.149,-0.0069
simple,v3,9,100,Grass/Shrub,0.2956,0.2703,0.0,0.2492,0.0015
simple,v3,9,100,Wetland,0.5105,0.4921,0.0,0.2258,-0.0366
simple,v3,9,100,Beaver,0.0238,0.0549,0.65,0.2835,0.1224
simple,v3,9,100,Insect/Disease,0.0341,0.045,0.04,0.1616,0.0319
strat,v3,9,100,Harvest,0.0486,0.0726,0.0,0.2675,-0.0478
strat,v3,9,100,Development,0.026,0.0975,0.0,0.1839,-0.014
strat,v3,9,100,Forest,0.6613,0.5351,0.0,0.3251,-0.0062
strat,v3,9,100,Urban,0.738,0.7421,0.0,0.1899,0.0465
strat,v3,9,100,Water,0.9766,0.9772,0.0,0.055,0.0019
strat,v3,9,100,Agriculture,0.8921,0.7992,0.0,0.1889,0.0093
strat,v3,9,100,Grass/Shrub,0.2956,0.2964,0.0,0.2458,-0.0351
strat,v3,9,100,Wetland,0.5105,0.4429,0.0,0.2468,-0.0181
strat,v3,9,100,Beaver,0.0238,0.2105,0.0,0.2565,0.0683
strat,v3,9,100,Insect/Disease,0.0341,0.117,0.0,0.1867,-0.0049
simple,v3,9,200,Harvest,0.0486,0.0639,0.0,0.1269,0.0047
simple,v3,9,200,Development,0.026,0.0248,0.2,0.083,0.0133
simple,v3,9,200,Forest,0.6613,0.6618,0.0,0.3689,-0.1454
simple,v3,9,200,Urban,0.738,0.7444,0.0,0.1152,0.0199
simple,v3,9,200,Water,0.9766,0.9753,0.0,0.0537,0.0025
simple,v3,9,200,Agriculture,0.8921,0.8914,0.0,0.1461,-0.0047
simple,v3,9,200,Grass/Shrub,0.2956,0.2809,0.0,0.2451,-0.005
simple,v3,9,200,Wetland,0.5105,0.5189,0.0,0.2194,-0.0358
simple,v3,9,200,Beaver,0.0238,0.0261,0.41,0.2826,0.1191
simple,v3,9,200,Insect/Disease,0.0341,0.0475,0.0,0.1628,0.0314
strat,v3,9,200,Harvest,0.0486,0.0691,0.0,0.2666,-0.0519
strat,v3,9,200,Development,0.026,0.0719,0.0,0.1881,-0.016
strat,v3,9,200,Forest,0.6613,0.5257,0.0,0.33,-0.0027
strat,v3,9,200,Urban,0.738,0.742,0.0,0.1912,0.0444
strat,v3,9,200,Water,0.9766,0.9723,0.0,0.0653,0.0026
strat,v3,9,200,Agriculture,0.8921,0.7977,0.0,0.1913,0.0114
strat,v3,9,200,Grass/Shrub,0.2956,0.3382,0.0,0.2451,-0.0314
strat,v3,9,200,Wetland,0.5105,0.4514,0.0,0.2437,-0.021
strat,v3,9,200,Beaver,0.0238,0.2402,0.0,0.2564,0.0702
strat,v3,9,200,Insect/Disease,0.0341,0.1319,0.0,0.1916,-0.0055
simple,v3,9,500,Harvest,0.0486,0.0584,0.0,0.1297,0.0042
simple,v3,9,500,Development,0.026,0.0365,0.02,0.0868,0.0134
simple,v3,9,500,Forest,0.6613,0.6629,0.0,0.3687,-0.1423
simple,v3,9,500,Urban,0.738,0.7336,0.0,0.1163,0.0199
simple,v3,9,500,Water,0.9766,0.9753,0.0,0.0574,0.0025
simple,v3,9,500,Agriculture,0.8921,0.8945,0.0,0.146,-0.0082
simple,v3,9,500,Grass/Shrub,0.2956,0.2885,0.0,0.2479,0.0007
simple,v3,9,500,Wetland,0.5105,0.5125,0.0,0.2227,-0.0365
simple,v3,9,500,Beaver,0.0238,0.0311,0.1,0.2779,0.1156
simple,v3,9,500,Insect/Disease,0.0341,0.0383,0.0,0.1626,0.0308
strat,v3,9,500,Harvest,0.0486,0.0617,0.0,0.2702,-0.0498
strat,v3,9,500,Development,0.026,0.0806,0.0,0.1878,-0.0138
strat,v3,9,500,Forest,0.6613,0.5154,0.0,0.3333,-0.0041
strat,v3,9,500,Urban,0.738,0.7514,0.0,0.1906,0.0457
strat,v3,9,500,Water,0.9766,0.9753,0.0,0.0628,0.0021
strat,v3,9,500,Agriculture,0.8921,0.802,0.0,0.1877,0.0089
strat,v3,9,500,Grass/Shrub,0.2956,0.3302,0.0,0.2467,-0.0326
strat,v3,9,500,Wetland,0.5105,0.4393,0.0,0.2492,-0.0193
strat,v3,9,500,Beaver,0.0238,0.2174,0.0,0.2602,0.0693
strat,v3,9,500,Insect/Disease,0.0341,0.1212,0.0,0.189,-0.0063
simple,v3,9,1000,Harvest,0.0486,0.0478,0.0,0.1297,0.0052
simple,v3,9,1000,Development,0.026,0.0461,0.0,0.0843,0.0126
simple,v3,9,1000,Forest,0.6613,0.6597,0.0,0.371,-0.1462
simple,v3,9,1000,Urban,0.738,0.7415,0.0,0.1161,0.0207
simple,v3,9,1000,Water,0.9766,0.9773,0.0,0.0562,0.0023
simple,v3,9,1000,Agriculture,0.8921,0.8925,0.0,0.1474,-0.0075
simple,v3,9,1000,Grass/Shrub,0.2956,0.2943,0.0,0.2475,-0.0005
simple,v3,9,1000,Wetland,0.5105,0.5062,0.0,0.2206,-0.0351
simple,v3,9,1000,Beaver,0.0238,0.0194,0.01,0.2795,0.1167
simple,v3,9,1000,Insect/Disease,0.0341,0.0348,0.0,0.1669,0.0317
strat,v3,9,1000,Harvest,0.0486,0.0614,0.0,0.2711,-0.05
strat,v3,9,1000,Development,0.026,0.0696,0.0,0.1891,-0.015
strat,v3,9,1000,Forest,0.6613,0.5173,0.0,0.3329,-0.0042
strat,v3,9,1000,Urban,0.738,0.7445,0.0,0.1916,0.0455
strat,v3,9,1000,Water,0.9766,0.9746,0.0,0.0646,0.0018
strat,v3,9,1000,Agriculture,0.8921,0.796,0.0,0.192,0.0101
strat,v3,9,1000,Grass/Shrub,0.2956,0.3378,0.0,0.249,-0.033
strat,v3,9,1000,Wetland,0.5105,0.4432,0.0,0.2466,-0.0182
strat,v3,9,1000,Beaver,0.0238,0.2195,0.0,0.2558,0.0691
strat,v3,9,1000,Insect/Disease,0.0341,0.1175,0.0,0.1916,-0.0063
simple,v3,9,2000,Harvest,0.0486,0.0546,0.0,0.1283,0.0056
simple,v3,9,2000,Development,0.026,0.0407,0.0,0.0877,0.0133
simple,v3,9,2000,Forest,0.6613,0.6622,0.0,0.3703,-0.1473
simple,v3,9,2000,Urban,0.738,0.7382,0.0,0.1156,0.02
simple,v3,9,2000,Water,0.9766,0.9762,0.0,0.0578,0.0023
simple,v3,9,2000,Agriculture,0.8921,0.8919,0.0,0.1477,-0.007
simple,v3,9,2000,Grass/Shrub,0.2956,0.3004,0.0,0.2486,0.0008
simple,v3,9,2000,Wetland,0.5105,0.5036,0.0,0.2212,-0.0365
simple,v3,9,2000,Beaver,0.0238,0.0233,0.0,0.2805,0.1172
simple,v3,9,2000,Insect/Disease,0.0341,0.0372,0.0,0.1661,0.0318
strat,v3,9,2000,Harvest,0.0486,0.0595,0.0,0.2794,-0.0531
strat,v3,9,2000,Development,0.026,0.0654,0.0,0.1809,-0.0092
strat,v3,9,2000,Forest,0.6613,0.5167,0.0,0.3359,-0.0002
strat,v3,9,2000,Urban,0.738,0.7535,0.0,0.189,0.0441
strat,v3,9,2000,Water,0.9766,0.9765,0.0,0.0641,0.0023
strat,v3,9,2000,Agriculture,0.8921,0.8058,0.0,0.1906,0.009
strat,v3,9,2000,Grass/Shrub,0.2956,0.3282,0.0,0.2542,-0.0357
strat,v3,9,2000,Wetland,0.5105,0.4654,0.0,0.241,-0.0269
strat,v3,9,2000,Beaver,0.0238,0.1676,0.0,0.2503,0.0793
strat,v3,9,2000,Insect/Disease,0.0341,0.1286,0.0,0.1915,-0.0097
simple,v3,9,5000,Harvest,0.0486,0.0456,0.0,0.1293,0.005
simple,v3,9,5000,Development,0.026,0.033,0.0,0.088,0.0132
simple,v3,9,5000,Forest,0.6613,0.6622,0.0,0.3701,-0.1459
simple,v3,9,5000,Urban,0.738,0.7374,0.0,0.116,0.0199
simple,v3,9,5000,Water,0.9766,0.9764,0.0,0.0578,0.0022
simple,v3,9,5000,Agriculture,0.8921,0.8921,0.0,0.1485,-0.0063
simple,v3,9,5000,Grass/Shrub,0.2956,0.293,0.0,0.2485,-0.0011
simple,v3,9,5000,Wetland,0.5105,0.5054,0.0,0.2216,-0.036
simple,v3,9,5000,Beaver,0.0238,0.0283,0.0,0.2802,0.1173
simple,v3,9,5000,Insect/Disease,0.0341,0.0347,0.0,0.1662,0.0317
strat,v3,9,5000,Harvest,0.0486,0.0584,0.0,0.2895,-0.058
strat,v3,9,5000,Development,0.026,0.0489,0.0,0.1471,0.0081
strat,v3,9,5000,Forest,0.6613,0.5121,0.0,0.3419,0.0044
strat,v3,9,5000,Urban,0.738,0.7741,0.0,0.1702,0.0346
strat,v3,9,5000,Water,0.9766,0.9786,0.0,0.0636,0.0021
strat,v3,9,5000,Agriculture,0.8921,0.8377,0.0,0.1744,0.0023
strat,v3,9,5000,Grass/Shrub,0.2956,0.3351,0.0,0.2609,-0.0365
strat,v3,9,5000,Wetland,0.5105,0.4765,0.0,0.2412,-0.0322
strat,v3,9,5000,Beaver,0.0238,0.1132,0.0,0.2472,0.0874
strat,v3,9,5000,Insect/Disease,0.0341,0.1297,0.0,0.1964,-0.0121
simple,v4,1,20,Harvest,0.0598,0.3013,0.95,0.0957,0.006
simple,v4,1,20,Development,0.02,1.0,0.99,0.0724,0.018
simple,v4,1,20,Forest,0.4344,0.4393,0.0,0.5231,-0.0545
simple,v4,1,20,Urban,0.1155,0.1382,0.4,0.4238,0.1395
simple,v4,1,20,Water,0.4632,0.5004,0.31,0.2679,0.018
simple,v4,1,20,Agriculture,0.5448,0.6329,0.19,0.2822,-0.0585
simple,v4,1,20,Grass/Shrub,0.169,0.2682,0.24,0.3389,-0.0055
simple,v4,1,20,Wetland,0.1436,0.1999,0.58,0.3215,-0.0795
simple,v4,1,20,Beaver,0.0429,,1.0,0.0412,0.0095
simple,v4,1,20,Insect/Disease,0.0143,0.6491,0.97,0.06,0.007
strat,v4,1,20,Harvest,0.0598,0.1077,0.66,0.3298,-0.08
strat,v4,1,20,Development,0.02,0.1933,0.49,0.3281,-0.0665
strat,v4,1,20,Forest,0.4344,0.2177,0.0,0.5283,0.207
strat,v4,1,20,Urban,0.1155,0.2,0.01,0.4644,0.1155
strat,v4,1,20,Water,0.4632,0.4951,0.11,0.2976,0.007
strat,v4,1,20,Agriculture,0.5448,0.3455,0.06,0.3394,0.014
strat,v4,1,20,Grass/Shrub,0.169,0.2004,0.15,0.3575,-0.0155
strat,v4,1,20,Wetland,0.1436,0.1306,0.37,0.3431,-0.0515
strat,v4,1,20,Beaver,0.0429,0.5255,0.42,0.2818,-0.062
strat,v4,1,20,Insect/Disease,0.0143,-0.0442,0.47,0.3558,-0.068
simple,v4,1,50,Harvest,0.0598,0.1606,0.77,0.1061,-0.0028
simple,v4,1,50,Development,0.02,-0.0204,0.99,0.0932,0.0158
simple,v4,1,50,Forest,0.4344,0.4397,0.0,0.528,-0.0682
simple,v4,1,50,Urban,0.1155,0.1163,0.16,0.4342,0.1528
simple,v4,1,50,Water,0.4632,0.4469,0.02,0.2944,0.0244
simple,v4,1,50,Agriculture,0.5448,0.5407,0.0,0.3161,-0.0592
simple,v4,1,50,Grass/Shrub,0.169,0.1505,0.02,0.3517,-0.0038
simple,v4,1,50,Wetland,0.1436,0.169,0.23,0.3288,-0.0762
simple,v4,1,50,Beaver,0.0429,-0.0204,0.99,0.0703,0.0098
simple,v4,1,50,Insect/Disease,0.0143,-0.0215,0.92,0.0893,0.0074
strat,v4,1,50,Harvest,0.0598,0.2199,0.36,0.3161,-0.0802
strat,v4,1,50,Development,0.02,0.1252,0.09,0.3411,-0.0596
strat,v4,1,50,Forest,0.4344,0.2259,0.0,0.5378,0.2182
