design,version,W,n,metric,census,mean,sd,bias,lo,hi
strat,v3,7,20,A_oa,0.6127,0.4717,0.06176,-0.14104,0.3575,0.5858
strat,v3,7,20,A_kappa,0.4904,0.3914,0.06747,-0.09903,0.2684,0.5112
strat,v3,7,20,A_macrof1,0.3746,0.4827,0.07308,0.10814,0.3409,0.6118
strat,v3,7,20,B_oa,0.6678,0.6816,0.17759,0.01381,0.3407,0.9716
strat,v3,7,20,C_oa,0.6345,0.6401,0.18392,0.00565,0.2934,0.9568
strat,v3,7,20,A_oa_wtd,0.6127,0.6096,0.13657,-0.00307,0.3395,0.8539
strat,v3,7,20,A_macrof1_wtd,0.3746,0.4928,0.08783,0.11821,0.3309,0.6938
strat,v3,7,20,C_frac_majority,,0.922,0.05519,,,
simple,v3,7,50,A_oa,0.6127,0.6162,0.04944,0.00347,0.5017,0.7042
simple,v3,7,50,A_kappa,0.4904,0.492,0.05607,0.00159,0.3821,0.6008
simple,v3,7,50,A_macrof1,0.3746,0.5786,0.06109,0.20401,0.4639,0.6874
simple,v3,7,50,B_oa,0.6678,0.6734,0.06319,0.00558,0.5495,0.78
simple,v3,7,50,C_oa,0.6345,0.641,0.06651,0.00655,0.52,0.7705
simple,v3,7,50,A_oa_wtd,0.6127,0.6162,0.04944,0.00347,0.5017,0.7042
simple,v3,7,50,A_macrof1_wtd,0.3746,0.5786,0.06109,0.20401,0.4639,0.6874
simple,v3,7,50,C_frac_majority,,0.9428,0.03101,,,
strat,v3,7,50,A_oa,0.6127,0.4772,0.03795,-0.13556,0.4001,0.5542
strat,v3,7,50,A_kappa,0.4904,0.3981,0.04222,-0.0923,0.3099,0.4832
strat,v3,7,50,A_macrof1,0.3746,0.4304,0.0485,0.05576,0.353,0.5249
strat,v3,7,50,B_oa,0.6678,0.679,0.10873,0.01123,0.4691,0.8822
strat,v3,7,50,C_oa,0.6345,0.6433,0.10937,0.00887,0.4468,0.8645
strat,v3,7,50,A_oa_wtd,0.6127,0.622,0.08532,0.00927,0.4764,0.7972
strat,v3,7,50,A_macrof1_wtd,0.3746,0.4342,0.0569,0.05958,0.3536,0.5447
strat,v3,7,50,C_frac_majority,,0.9274,0.03135,,,
simple,v3,7,100,A_oa,0.6127,0.6143,0.04155,0.00154,0.5386,0.6907
simple,v3,7,100,A_kappa,0.4904,0.4888,0.0474,-0.00166,0.3981,0.5738
simple,v3,7,100,A_macrof1,0.3746,0.5546,0.06292,0.17999,0.4339,0.6608
simple,v3,7,100,B_oa,0.6678,0.666,0.05314,-0.00182,0.57,0.7652
simple,v3,7,100,C_oa,0.6345,0.6345,0.05349,5e-05,0.52,0.7252
simple,v3,7,100,A_oa_wtd,0.6127,0.6143,0.04155,0.00154,0.5386,0.6907
simple,v3,7,100,A_macrof1_wtd,0.3746,0.5546,0.06292,0.17999,0.4339,0.6608
simple,v3,7,100,C_frac_majority,,0.9442,0.02119,,,
strat,v3,7,100,A_oa,0.6127,0.4781,0.0248,-0.13463,0.4394,0.5259
strat,v3,7,100,A_kappa,0.4904,0.3998,0.02685,-0.09058,0.3594,0.4455
strat,v3,7,100,A_macrof1,0.3746,0.4009,0.02567,0.02632,0.3557,0.4513
strat,v3,7,100,B_oa,0.6678,0.6604,0.08158,-0.00739,0.4992,0.7968
strat,v3,7,100,C_oa,0.6345,0.6269,0.08203,-0.00753,0.452,0.7871
strat,v3,7,100,A_oa_wtd,0.6127,0.6104,0.06441,-0.00233,0.4932,0.727
strat,v3,7,100,A_macrof1_wtd,0.3746,0.3929,0.03223,0.01831,0.3327,0.4645
strat,v3,7,100,C_frac_majority,,0.9275,0.02476,,,
simple,v3,7,200,A_oa,0.6127,0.6141,0.02635,0.0014,0.5552,0.6564
simple,v3,7,200,A_kappa,0.4904,0.4928,0.03334,0.00238,0.4212,0.5425
simple,v3,7,200,A_macrof1,0.3746,0.5187,0.05496,0.14413,0.4368,0.6221
simple,v3,7,200,B_oa,0.6678,0.6726,0.03513,0.00483,0.5998,0.73
simple,v3,7,200,C_oa,0.6345,0.6372,0.03694,0.0028,0.555,0.705
simple,v3,7,200,A_oa_wtd,0.6127,0.6141,0.02635,0.0014,0.5552,0.6564
simple,v3,7,200,A_macrof1_wtd,0.3746,0.5187,0.05496,0.14413,0.4368,0.6221
simple,v3,7,200,C_frac_majority,,0.9434,0.01463,,,
strat,v3,7,200,A_oa,0.6127,0.4768,0.01985,-0.13595,0.4408,0.5145
strat,v3,7,200,A_kappa,0.4904,0.3987,0.02151,-0.09167,0.3619,0.4417
strat,v3,7,200,A_macrof1,0.3746,0.3829,0.0186,0.00829,0.3514,0.4186
strat,v3,7,200,B_oa,0.6678,0.6636,0.06036,-0.00421,0.5422,0.7671
strat,v3,7,200,C_oa,0.6345,0.6295,0.06348,-0.00497,0.4933,0.7359
strat,v3,7,200,A_oa_wtd,0.6127,0.6065,0.05086,-0.00618,0.49,0.6958
strat,v3,7,200,A_macrof1_wtd,0.3746,0.3759,0.02067,0.00125,0.3384,0.4186
strat,v3,7,200,C_frac_majority,,0.9233,0.02023,,,
simple,v3,7,500,A_oa,0.6127,0.6114,0.01569,-0.00127,0.5814,0.6408
simple,v3,7,500,A_kappa,0.4904,0.4882,0.01974,-0.00221,0.4494,0.5253
simple,v3,7,500,A_macrof1,0.3746,0.4559,0.04237,0.08126,0.3813,0.5431
simple,v3,7,500,B_oa,0.6678,0.6675,0.01997,-0.00036,0.636,0.7042
simple,v3,7,500,C_oa,0.6345,0.634,0.02002,-0.00047,0.5999,0.6691
simple,v3,7,500,A_oa_wtd,0.6127,0.6114,0.01569,-0.00127,0.5814,0.6408
simple,v3,7,500,A_macrof1_wtd,0.3746,0.4559,0.04237,0.08126,0.3813,0.5431
simple,v3,7,500,C_frac_majority,,0.9438,0.00994,,,
strat,v3,7,500,A_oa,0.6127,0.4802,0.01327,-0.13256,0.456,0.5018
strat,v3,7,500,A_kappa,0.4904,0.402,0.01433,-0.08837,0.3768,0.4254
strat,v3,7,500,A_macrof1,0.3746,0.3824,0.01135,0.00781,0.3597,0.4038
strat,v3,7,500,B_oa,0.6678,0.6712,0.04103,0.00335,0.581,0.7553
strat,v3,7,500,C_oa,0.6345,0.6387,0.04063,0.00428,0.5617,0.7226
strat,v3,7,500,A_oa_wtd,0.6127,0.6166,0.03163,0.00389,0.552,0.6908
strat,v3,7,500,A_macrof1_wtd,0.3746,0.3752,0.01306,0.00058,0.3524,0.4009
strat,v3,7,500,C_frac_majority,,0.9269,0.01117,,,
simple,v3,7,1000,A_oa,0.6127,0.613,0.01193,0.00029,0.5924,0.6332
simple,v3,7,1000,A_kappa,0.4904,0.4905,0.01371,9e-05,0.4669,0.5147
simple,v3,7,1000,A_macrof1,0.3746,0.4206,0.03308,0.04601,0.3705,0.4768
simple,v3,7,1000,B_oa,0.6678,0.6674,0.01572,-0.00047,0.637,0.6945
simple,v3,7,1000,C_oa,0.6345,0.6338,0.01605,-0.00069,0.6035,0.663
simple,v3,7,1000,A_oa_wtd,0.6127,0.613,0.01193,0.00029,0.5924,0.6332
simple,v3,7,1000,A_macrof1_wtd,0.3746,0.4206,0.03308,0.04601,0.3705,0.4768
simple,v3,7,1000,C_frac_majority,,0.9446,0.00819,,,
strat,v3,7,1000,A_oa,0.6127,0.4776,0.00831,-0.13513,0.4627,0.4933
strat,v3,7,1000,A_kappa,0.4904,0.3992,0.00901,-0.09122,0.3827,0.4163
strat,v3,7,1000,A_macrof1,0.3746,0.382,0.00685,0.00736,0.3705,0.3955
strat,v3,7,1000,B_oa,0.6678,0.6661,0.02749,-0.00174,0.6105,0.7159
strat,v3,7,1000,C_oa,0.6345,0.6312,0.02886,-0.00326,0.5695,0.6813
strat,v3,7,1000,A_oa_wtd,0.6127,0.6096,0.02152,-0.00307,0.5733,0.6464
strat,v3,7,1000,A_macrof1_wtd,0.3746,0.3734,0.00794,-0.00121,0.3596,0.3909
strat,v3,7,1000,C_frac_majority,,0.9242,0.00847,,,
simple,v3,7,2000,A_oa,0.6127,0.6135,0.00869,0.00082,0.5957,0.6309
simple,v3,7,2000,A_kappa,0.4904,0.4914,0.01095,0.00099,0.4701,0.5108
simple,v3,7,2000,A_macrof1,0.3746,0.3935,0.02538,0.01893,0.3651,0.4638
simple,v3,7,2000,B_oa,0.6678,0.6688,0.01044,0.00103,0.6474,0.691
simple,v3,7,2000,C_oa,0.6345,0.6351,0.01094,0.00064,0.6155,0.6564
simple,v3,7,2000,A_oa_wtd,0.6127,0.6135,0.00869,0.00082,0.5957,0.6309
simple,v3,7,2000,A_macrof1_wtd,0.3746,0.3935,0.02538,0.01893,0.3651,0.4638
simple,v3,7,2000,C_frac_majority,,0.9447,0.00499,,,
strat,v3,7,2000,A_oa,0.6127,0.4798,0.00615,-0.13291,0.4681,0.4909
strat,v3,7,2000,A_kappa,0.4904,0.4017,0.0068,-0.08868,0.3886,0.4135
strat,v3,7,2000,A_macrof1,0.3746,0.3819,0.00542,0.00729,0.3718,0.3921
strat,v3,7,2000,B_oa,0.6678,0.67,0.0199,0.00217,0.6316,0.7089
strat,v3,7,2000,C_oa,0.6345,0.6367,0.01945,0.00229,0.5974,0.6697
strat,v3,7,2000,A_oa_wtd,0.6127,0.6143,0.01426,0.00157,0.5845,0.6411
strat,v3,7,2000,A_macrof1_wtd,0.3746,0.3749,0.00672,0.00033,0.362,0.3875
strat,v3,7,2000,C_frac_majority,,0.9278,0.00454,,,
simple,v3,7,5000,A_oa,0.6127,0.6131,0.00548,0.00034,0.6021,0.6231
simple,v3,7,5000,A_kappa,0.4904,0.4906,0.0067,0.00015,0.4777,0.5023
simple,v3,7,5000,A_macrof1,0.3746,0.3784,0.013,0.00376,0.3672,0.4181
simple,v3,7,5000,B_oa,0.6678,0.6685,0.00749,0.00068,0.6549,0.6829
simple,v3,7,5000,C_oa,0.6345,0.6352,0.00779,0.00077,0.6195,0.6514
simple,v3,7,5000,A_oa_wtd,0.6127,0.6131,0.00548,0.00034,0.6021,0.6231
simple,v3,7,5000,A_macrof1_wtd,0.3746,0.3784,0.013,0.00376,0.3672,0.4181
simple,v3,7,5000,C_frac_majority,,0.9455,0.00324,,,
strat,v3,7,5000,A_oa,0.6127,0.4965,0.00343,-0.11623,0.4903,0.5031
strat,v3,7,5000,A_kappa,0.4904,0.4187,0.00383,-0.07169,0.4121,0.4262
strat,v3,7,5000,A_macrof1,0.3746,0.3839,0.00293,0.00933,0.3783,0.3894
strat,v3,7,5000,B_oa,0.6678,0.6666,0.01097,-0.00119,0.6449,0.6848
strat,v3,7,5000,C_oa,0.6345,0.6341,0.01035,-0.00039,0.6157,0.653
strat,v3,7,5000,A_oa_wtd,0.6127,0.6121,0.00813,-0.00066,0.5986,0.6286
strat,v3,7,5000,A_macrof1_wtd,0.3746,0.3742,0.00335,-0.00045,0.3688,0.3811
strat,v3,7,5000,C_frac_majority,,0.9329,0.00334,,,
simple,v3,9,20,A_oa,0.6128,0.6138,0.08353,0.00099,0.4626,0.7639
simple,v3,9,20,A_kappa,0.4905,0.4823,0.09783,-0.00825,0.3198,0.6518
simple,v3,9,20,A_macrof1,0.3746,0.5659,0.08916,0.19134,0.3955,0.7581
simple,v3,9,20,B_oa,0.6792,0.67,0.11169,-0.00925,0.45,0.8762
simple,v3,9,20,C_oa,0.6402,0.6325,0.1074,-0.0077,0.4238,0.8
simple,v3,9,20,A_oa_wtd,0.6128,0.6138,0.08353,0.00099,0.4626,0.7639
simple,v3,9,20,A_macrof1_wtd,0.3746,0.5659,0.08916,0.19134,0.3955,0.7581
simple,v3,9,20,C_frac_majority,,0.919,0.05937,,,
strat,v3,9,20,A_oa,0.6128,0.5032,0.05386,-0.10965,0.3982,0.6115
strat,v3,9,20,A_kappa,0.4905,0.4216,0.05945,-0.06895,0.3107,0.5452
strat,v3,9,20,A_macrof1,0.3746,0.4866,0.06604,0.11198,0.3953,0.6396
strat,v3,9,20,B_oa,0.6792,0.6996,0.16694,0.02039,0.3407,0.9427
strat,v3,9,20,C_oa,0.6402,0.664,0.16614,0.02385,0.3298,0.9321
strat,v3,9,20,A_oa_wtd,0.6128,0.6288,0.12099,0.01597,0.4014,0.8396
strat,v3,9,20,A_macrof1_wtd,0.3746,0.4848,0.07877,0.11025,0.3486,0.6414
strat,v3,9,20,C_frac_majority,,0.918,0.05796,,,
simple,v3,9,50,A_oa,0.6128,0.6116,0.04714,-0.00124,0.5197,0.6955
simple,v3,9,50,A_kappa,0.4905,0.4815,0.0561,-0.00904,0.3606,0.5773
simple,v3,9,50,A_macrof1,0.3746,0.5586,0.0657,0.18407,0.4364,0.6663
simple,v3,9,50,B_oa,0.6792,0.6836,0.05904,0.00435,0.58,0.78
simple,v3,9,50,C_oa,0.6402,0.64,0.06241,-0.0002,0.52,0.74
simple,v3,9,50,A_oa_wtd,0.6128,0.6116,0.04714,-0.00124,0.5197,0.6955
simple,v3,9,50,A_macrof1_wtd,0.3746,0.5586,0.0657,0.18407,0.4364,0.6663
simple,v3,9,50,C_frac_majority,,0.924,0.03387,,,
strat,v3,9,50,A_oa,0.6128,0.4993,0.03786,-0.11352,0.4254,0.573
strat,v3,9,50,A_kappa,0.4905,0.4187,0.04196,-0.07186,0.3421,0.4993
strat,v3,9,50,A_macrof1,0.3746,0.4298,0.04329,0.05519,0.3393,0.5014
strat,v3,9,50,B_oa,0.6792,0.6807,0.12402,0.00149,0.4278,0.8946
strat,v3,9,50,C_oa,0.6402,0.6405,0.12608,0.00033,0.3725,0.8493
strat,v3,9,50,A_oa_wtd,0.6128,0.616,0.0905,0.00313,0.4293,0.7813
strat,v3,9,50,A_macrof1_wtd,0.3746,0.4195,0.04819,0.04492,0.3301,0.5054
strat,v3,9,50,C_frac_majority,,0.9084,0.03941,,,
simple,v3,9,100,A_oa,0.6128,0.6048,0.03541,-0.00802,0.538,0.675
simple,v3,9,100,A_kappa,0.4905,0.4812,0.04232,-0.00933,0.4041,0.5669
simple,v3,9,100,A_macrof1,0.3746,0.5328,0.06039,0.1582,0.4347,0.637
simple,v3,9,100,B_oa,0.6792,0.6696,0.04699,-0.00965,0.58,0.76
simple,v3,9,100,C_oa,0.6402,0.6297,0.0512,-0.0105,0.5448,0.7352
simple,v3,9,100,A_oa_wtd,0.6128,0.6048,0.03541,-0.00802,0.538,0.675
simple,v3,9,100,A_macrof1_wtd,0.3746,0.5328,0.06039,0.1582,0.4347,0.637
simple,v3,9,100,C_frac_majority,,0.9222,0.02816,,,
strat,v3,9,100,A_oa,0.6128,0.4943,0.02798,-0.11857,0.4431,0.5494
strat,v3,9,100,A_kappa,0.4905,0.413,0.03073,-0.07755,0.3574,0.4739
strat,v3,9,100,A_macrof1,0.3746,0.397,0.02927,0.02246,0.352,0.4589
strat,v3,9,100,B_oa,0.6792,0.679,0.08251,-0.00028,0.5306,0.843
strat,v3,9,100,C_oa,0.6402,0.6359,0.08828,-0.00434,0.4822,0.8051
strat,v3,9,100,A_oa_wtd,0.6128,0.6106,0.06049,-0.00219,0.5131,0.721
strat,v3,9,100,A_macrof1_wtd,0.3746,0.3853,0.03143,0.01076,0.3366,0.4495
strat,v3,9,100,C_frac_majority,,0.9136,0.02568,,,
simple,v3,9,200,A_oa,0.6128,0.6131,0.02389,0.0003,0.5678,0.6534
simple,v3,9,200,A_kappa,0.4905,0.4902,0.02952,-0.00037,0.4277,0.5385
simple,v3,9,200,A_macrof1,0.3746,0.5093,0.05507,0.13469,0.4007,0.6195
simple,v3,9,200,B_oa,0.6792,0.6795,0.0319,0.00025,0.6174,0.74
simple,v3,9,200,C_oa,0.6402,0.6422,0.03257,0.00205,0.585,0.7052
simple,v3,9,200,A_oa_wtd,0.6128,0.6131,0.02389,0.0003,0.5678,0.6534
simple,v3,9,200,A_macrof1_wtd,0.3746,0.5093,0.05507,0.13469,0.4007,0.6195
simple,v3,9,200,C_frac_majority,,0.926,0.01907,,,
strat,v3,9,200,A_oa,0.6128,0.4965,0.01757,-0.11636,0.4619,0.5229
strat,v3,9,200,A_kappa,0.4905,0.4163,0.01935,-0.07428,0.3787,0.4445
strat,v3,9,200,A_macrof1,0.3746,0.3888,0.01772,0.01423,0.3548,0.4187
strat,v3,9,200,B_oa,0.6792,0.6928,0.05875,0.01352,0.5774,0.7914
strat,v3,9,200,C_oa,0.6402,0.6533,0.06382,0.01313,0.4976,0.7624
strat,v3,9,200,A_oa_wtd,0.6128,0.6213,0.04693,0.0085,0.5088,0.7028
strat,v3,9,200,A_macrof1_wtd,0.3746,0.3766,0.01843,0.00198,0.3445,0.4128
strat,v3,9,200,C_frac_majority,,0.9055,0.01804,,,
simple,v3,9,500,A_oa,0.6128,0.6154,0.01429,0.00253,0.5915,0.6399
simple,v3,9,500,A_kappa,0.4905,0.4928,0.01768,0.00224,0.463,0.5254
simple,v3,9,500,A_macrof1,0.3746,0.4444,0.04265,0.06984,0.379,0.5417
simple,v3,9,500,B_oa,0.6792,0.6804,0.01882,0.00111,0.648,0.715
simple,v3,9,500,C_oa,0.6402,0.6415,0.01956,0.00128,0.6039,0.6751
simple,v3,9,500,A_oa_wtd,0.6128,0.6154,0.01429,0.00253,0.5915,0.6399
simple,v3,9,500,A_macrof1_wtd,0.3746,0.4444,0.04265,0.06984,0.379,0.5417
simple,v3,9,500,C_frac_majority,,0.9264,0.01083,,,
strat,v3,9,500,A_oa,0.6128,0.4943,0.01281,-0.11854,0.4706,0.5163
strat,v3,9,500,A_kappa,0.4905,0.4138,0.01442,-0.07671,0.3877,0.44
strat,v3,9,500,A_macrof1,0.3746,0.3881,0.012,0.0135,0.3672,0.4097
strat,v3,9,500,B_oa,0.6792,0.6771,0.03304,-0.0022,0.6165,0.7399
strat,v3,9,500,C_oa,0.6402,0.6421,0.03418,0.00191,0.5686,0.7127
strat,v3,9,500,A_oa_wtd,0.6128,0.6125,0.0272,-0.0003,0.5571,0.6672
strat,v3,9,500,A_macrof1_wtd,0.3746,0.375,0.01154,0.00041,0.3571,0.4015
strat,v3,9,500,C_frac_majority,,0.9101,0.0115,,,
simple,v3,9,1000,A_oa,0.6128,0.6133,0.0108,0.00042,0.5921,0.6314
simple,v3,9,1000,A_kappa,0.4905,0.4906,0.01374,5e-05,0.4659,0.5157
simple,v3,9,1000,A_macrof1,0.3746,0.4049,0.03078,0.0303,0.3627,0.4801
simple,v3,9,1000,B_oa,0.6792,0.679,0.0134,-0.00024,0.6535,0.7035
simple,v3,9,1000,C_oa,0.6402,0.6403,0.0137,0.00014,0.6103,0.6686
simple,v3,9,1000,A_oa_wtd,0.6128,0.6133,0.0108,0.00042,0.5921,0.6314
simple,v3,9,1000,A_macrof1_wtd,0.3746,0.4049,0.03078,0.0303,0.3627,0.4801
simple,v3,9,1000,C_frac_majority,,0.926,0.00761,,,
strat,v3,9,1000,A_oa,0.6128,0.4947,0.00844,-0.11815,0.4801,0.5113
strat,v3,9,1000,A_kappa,0.4905,0.4144,0.00931,-0.07612,0.3981,0.4337
strat,v3,9,1000,A_macrof1,0.3746,0.387,0.00736,0.01245,0.3725,0.4019
strat,v3,9,1000,B_oa,0.6792,0.6774,0.02646,-0.00185,0.6265,0.7236
strat,v3,9,1000,C_oa,0.6402,0.6398,0.02891,-0.00044,0.5947,0.6857
strat,v3,9,1000,A_oa_wtd,0.6128,0.6117,0.02045,-0.00113,0.5746,0.6495
strat,v3,9,1000,A_macrof1_wtd,0.3746,0.3737,0.00794,-0.00092,0.3597,0.3877
strat,v3,9,1000,C_frac_majority,,0.9087,0.00825,,,
simple,v3,9,2000,A_oa,0.6128,0.6128,0.00808,-8e-05,0.5982,0.6259
simple,v3,9,2000,A_kappa,0.4905,0.4899,0.01,-0.00066,0.472,0.5062
simple,v3,9,2000,A_macrof1,0.3746,0.3861,0.02076,0.01157,0.3644,0.4253
simple,v3,9,2000,B_oa,0.6792,0.6791,0.01014,-0.00012,0.6612,0.6955
simple,v3,9,2000,C_oa,0.6402,0.6388,0.00998,-0.00136,0.6222,0.6578
simple,v3,9,2000,A_oa_wtd,0.6128,0.6128,0.00808,-8e-05,0.5982,0.6259
simple,v3,9,2000,A_macrof1_wtd,0.3746,0.3861,0.02076,0.01157,0.3644,0.4253
simple,v3,9,2000,C_frac_majority,,0.9248,0.00535,,,
strat,v3,9,2000,A_oa,0.6128,0.5022,0.00594,-0.11063,0.4897,0.5129
strat,v3,9,2000,A_kappa,0.4905,0.4227,0.00642,-0.06787,0.4096,0.4353
strat,v3,9,2000,A_macrof1,0.3746,0.3856,0.00496,0.01107,0.3765,0.3955
strat,v3,9,2000,B_oa,0.6792,0.6799,0.01914,0.00069,0.6427,0.7165
strat,v3,9,2000,C_oa,0.6402,0.6409,0.01915,0.00072,0.6048,0.6756
strat,v3,9,2000,A_oa_wtd,0.6128,0.6128,0.01399,-1e-05,0.5851,0.6394
strat,v3,9,2000,A_macrof1_wtd,0.3746,0.3744,0.00559,-0.0002,0.3639,0.3857
strat,v3,9,2000,C_frac_majority,,0.9117,0.00642,,,
simple,v3,9,5000,A_oa,0.6128,0.6131,0.00474,0.0003,0.6058,0.622
simple,v3,9,5000,A_kappa,0.4905,0.4907,0.00576,0.00013,0.4814,0.5018
simple,v3,9,5000,A_macrof1,0.3746,0.3746,0.00483,-2e-05,0.3684,0.3816
simple,v3,9,5000,B_oa,0.6792,0.6797,0.0063,0.00047,0.6688,0.6919
simple,v3,9,5000,C_oa,0.6402,0.6412,0.00628,0.00097,0.6308,0.6538
simple,v3,9,5000,A_oa_wtd,0.6128,0.6131,0.00474,0.0003,0.6058,0.622
simple,v3,9,5000,A_macrof1_wtd,0.3746,0.3746,0.00483,-2e-05,0.3684,0.3816
simple,v3,9,5000,C_frac_majority,,0.9254,0.00375,,,
strat,v3,9,5000,A_oa,0.6128,0.515,0.004,-0.09786,0.5074,0.5221
strat,v3,9,5000,A_kappa,0.4905,0.4352,0.00444,-0.05535,0.4264,0.4431
strat,v3,9,5000,A_macrof1,0.3746,0.3864,0.0035,0.01183,0.3796,0.392
strat,v3,9,5000,B_oa,0.6792,0.6815,0.01077,0.00223,0.6631,0.7017
strat,v3,9,5000,C_oa,0.6402,0.6427,0.01061,0.00255,0.6241,0.6623
strat,v3,9,5000,A_oa_wtd,0.6128,0.6147,0.00821,0.00187,0.6017,0.631
strat,v3,9,5000,A_macrof1_wtd,0.3746,0.3755,0.00396,0.0009,0.3684,0.3827
strat,v3,9,5000,C_frac_majority,,0.913,0.00399,,,
simple,v4,1,20,A_oa,0.5089,0.5045,0.12125,-0.00444,0.3,0.7
simple,v4,1,20,A_kappa,0.3233,0.3198,0.14464,-0.00343,0.0547,0.6096
simple,v4,1,20,A_macrof1,0.2443,0.6321,0.11686,0.38781,0.4226,0.8626
simple,v4,1,20,B_oa,0.5089,0.5045,0.12125,-0.00444,0.3,0.7
simple,v4,1,20,C_oa,0.5089,0.5045,0.12125,-0.00444,0.3,0.7
simple,v4,1,20,A_oa_wtd,0.5089,0.5045,0.12125,-0.00444,0.3,0.7
simple,v4,1,20,A_macrof1_wtd,0.2443,0.6321,0.11686,0.38781,0.4226,0.8626
simple,v4,1,20,C_frac_majority,,1.0,0.0,,,
strat,v4,1,20,A_oa,0.5089,0.281,0.08755,-0.22794,0.1237,0.45
strat,v4,1,20,A_kappa,0.3233,0.2011,0.09728,-0.12214,0.0264,0.3889
strat,v4,1,20,A_macrof1,0.2443,0.5158,0.08185,0.27155,0.3729,0.6895
strat,v4,1,20,B_oa,0.5089,0.4729,0.18555,-0.03606,0.0998,0.7457
strat,v4,1,20,C_oa,0.5089,0.4729,0.18555,-0.03606,0.0998,0.7457
strat,v4,1,20,A_oa_wtd,0.5089,0.4729,0.18555,-0.03606,0.0998,0.7457
strat,v4,1,20,A_macrof1_wtd,0.2443,0.5845,0.11404,0.3402,0.357,0.7769
strat,v4,1,20,C_frac_majority,,1.0,0.0,,,
simple,v4,1,50,A_oa,0.5089,0.512,0.06581,0.00306,0.4,0.64
simple,v4,1,50,A_kappa,0.3233,0.3203,0.07744,-0.00291,0.1831,0.472
simple,v4,1,50,A_macrof1,0.2443,0.5084,0.09354,0.26406,0.366,0.7063
simple,v4,1,50,B_oa,0.5089,0.512,0.06581,0.00306,0.4,0.64
simple,v4,1,50,C_oa,0.5089,0.512,0.06581,0.00306,0.4,0.64
simple,v4,1,50,A_oa_wtd,0.5089,0.512,0.06581,0.00306,0.4,0.64
simple,v4,1,50,A_macrof1_wtd,0.2443,0.5084,0.09354,0.26406,0.366,0.7063
simple,v4,1,50,C_frac_majority,,1.0,0.0,,,
strat,v4,1,50,A_oa,0.5089,0.2872,0.04463,-0.22174,0.2,0.36
strat,v4,1,50,A_kappa,0.3233,0.208,0.04959,-0.11525,0.1111,0.2889
strat,v4,1,50,A_macrof1,0.2443,0.3833,0.05264,0.13905,0.2796,0.4886
strat,v4,1,50,B_oa,0.5089,0.4927,0.10021,-0.01622,0.3003,0.6701
strat,v4,1,50,C_oa,0.5089,0.4927,0.10021,-0.01622,0.3003,0.6701
strat,v4,1,50,A_oa_wtd,0.5089,0.4927,0.10021,-0.01622,0.3003,0.6701
strat,v4,1,50,A_macrof1_wtd,0.2443,0.4165,0.07969,0.17218,0.2641,0.5589
strat,v4,1,50,C_frac_majority,,1.0,0.0,,,
simple,v4,1,100,A_oa,0.5089,0.511,0.0503,0.00206,0.4148,0.61
simple,v4,1,100,A_kappa,0.3233,0.3198,0.06214,-0.00347,0.2003,0.4313
simple,v4,1,100,A_macrof1,0.2443,0.4354,0.05955,0.19108,0.3326,0.5741
simple,v4,1,100,B_oa,0.5089,0.511,0.0503,0.00206,0.4148,0.61
simple,v4,1,100,C_oa,0.5089,0.511,0.0503,0.00206,0.4148,0.61
simple,v4,1,100,A_oa_wtd,0.5089,0.511,0.0503,0.00206,0.4148,0.61
simple,v4,1,100,A_macrof1_wtd,0.2443,0.4354,0.05955,0.19108,0.3326,0.5741
simple,v4,1,100,C_frac_majority,,1.0,0.0,,,
strat,v4,1,100,A_oa,0.5089,0.2871,0.04098,-0.22184,0.2248,0.37
strat,v4,1,100,A_kappa,0.3233,0.2079,0.04553,-0.11536,0.1386,0.3
strat,v4,1,100,A_macrof1,0.2443,0.3244,0.04747,0.08009,0.2508,0.4206
strat,v4,1,100,B_oa,0.5089,0.5105,0.08887,0.00154,0.3209,0.6883
strat,v4,1,100,C_oa,0.5089,0.5105,0.08887,0.00154,0.3209,0.6883
strat,v4,1,100,A_oa_wtd,0.5089,0.5105,0.08887,0.00154,0.3209,0.6883
strat,v4,1,100,A_macrof1_wtd,0.2443,0.3317,0.05784,0.08745,0.2402,0.4563
strat,v4,1,100,C_frac_majority,,1.0,0.0,,,
simple,v4,1,200,A_oa,0.5089,0.5113,0.0386,0.00241,0.44,0.5876
simple,v4,1,200,A_kappa,0.3233,0.3265,0.04363,0.00327,0.2466,0.4157
simple,v4,1,200,A_macrof1,0.2443,0.4001,0.04178,0.15579,0.3287,0.4904
simple,v4,1,200,B_oa,0.5089,0.5113,0.0386,0.00241,0.44,0.5876
simple,v4,1,200,C_oa,0.5089,0.5113,0.0386,0.00241,0.44,0.5876
simple,v4,1,200,A_oa_wtd,0.5089,0.5113,0.0386,0.00241,0.44,0.5876
simple,v4,1,200,A_macrof1_wtd,0.2443,0.4001,0.04178,0.15579,0.3287,0.4904
simple,v4,1,200,C_frac_majority,,1.0,0.0,,,
strat,v4,1,200,A_oa,0.5089,0.2892,0.02753,-0.21979,0.2298,0.3376
strat,v4,1,200,A_kappa,0.3233,0.2102,0.03059,-0.11309,0.1442,0.264
strat,v4,1,200,A_macrof1,0.2443,0.2883,0.03335,0.04404,0.2365,0.3702
strat,v4,1,200,B_oa,0.5089,0.5031,0.06634,-0.00586,0.3579,0.6367
strat,v4,1,200,C_oa,0.5089,0.5031,0.06634,-0.00586,0.3579,0.6367
